"GISJOIN","pct99_90","pct199_90","pct200_90","NHGISCODE","GJOIN2000","GJOIN2012","origGEOID"
"G4200910201301",1.66461159062885,7.92231812577065,86.806411837238,"G4200910201301","G4200910201301","G4200910201301","42091201301"
"G4200910201302",3.88135058378037,15.9987377721679,77.3114547175765,"G4200910201302","G4200910201302","G4200910201302","42091201302"
"G4200910201404",3.55384286020124,6.42260757867694,93.4275315778206,"G4200910201404","G4200910201404","G4200910201404","42091201404"
"G4200910201406",1.90540237614885,3.34005828289621,96.1667787491594,"G4200910201406","G4200910201406","G4200910201406","42091201406"
"G4200910201407",8.78533231474408,17.3032849503438,80.4048892284186,"G4200910201407","G4200910201407","G4200910201407","42091201407"
"G4200910201408",2.99295774647887,3.66784037558685,95.2758215962441,"G4200910201408","G4200910201408","G4200910201408","42091201408"
"G4200910201409",1.83591508892714,4.76190476190476,95.0946643717728,"G4200910201409","G4200910201409","G4200910201409","42091201409"
"G4200910201410",3.02393952120957,9.40781184376312,89.2062158756825,"G4200910201410","G4200910201410","G4200910201410","42091201410"
"G4200910201411",2.56509910610183,9.87174504469491,90.1282549553051,"G4200910201411","G4200910201411","G4200910201411","42091201411"
"G4200910201501",3.47313237221494,10.0262123197903,89.9737876802097,"G4200910201501","G4200910201501","G4200910201501","42091201501"
"G4200910201502",1.82232346241458,5.125284738041,94.874715261959,"G4200910201502","G4200910201502","G4200910201502","42091201502"
"G4200910201603",5.23600229313969,17.103000191095,81.6739919740111,"G4200910201603","G4200910201603","G4200910201603","42091201603"
"G4200910201604",1.68918918918919,7.54504504504505,89.7804054054054,"G4200910201604","G4200910201604","G4200910201604","42091201604"
"G4200910201605",3.41384863123994,9.66183574879227,87.5040257648953,"G4200910201605","G4200910201605","G4200910201605","42091201605"
"G4200910201606",6.65342601787488,22.9394240317776,72.5422045680238,"G4200910201606","G4200910201606","G4200910201606","42091201606"
"G4200910201607",1.31964809384164,9.17888563049853,90.2052785923754,"G4200910201607","G4200910201607","G4200910201607","42091201607"
"G4200910201608",3.58608770792828,6.2648520198747,92.9790451501404,"G4200910201608","G4200910201608","G4200910201608","42091201608"
"G4200910201703",1.56811499509964,7.44854622672329,90.8526625285854,"G4200910201703","G4200910201703","G4200910201703","42091201703"
"G4200910201704",3.00945829750645,5.932932072227,92.8059615935798,"G4200910201704","G4200910201704","G4200910201704","42091201704"
"G4200910201705",4.37632135306554,9.83086680761099,88.8583509513742,"G4200910201705","G4200910201705","G4200910201705","42091201705"
"G4200910201706",2.59800510322431,8.74507074924611,90.2342843887729,"G4200910201706","G4200910201706","G4200910201706","42091201706"
"G42009102018",1.68874172185431,8.0794701986755,90.6291390728477,"G4200910201800","G4200910201800","G4200910201800","42091201800"
"G4200910201901",2.20415150866681,8.15322062914616,90.9479991440188,"G4200910201901","G4200910201901","G4200910201901","42091201901"
"G4200910201902",5.74548057991767,11.848935027743,84.5176302129944,"G4200910201902","G4200910201902","G4200910201902","42091201902"
"G42009102020",3.88204553938037,10.8995893990295,88.615154908548,"G4200910202000","G4200910202000","G4200910202000","42091202000"
"G42009102021",2.86401399212943,9.22606034105815,90.227372103192,"G4200910202100","G4200910202100","G4200910202100","42091202100"
"G4200910202201",3.12769628990509,7.48490077653149,91.458153580673,"G4200910202201","G4200910202201","G4200910202201","42091202201"
"G4200910202298",1.80148357470858,6.85270222536206,92.0169551395267,"G4200910202298","","","42091202298"
"G4200910202301",1.8574297188755,7.3293172690763,92.3443775100402,"G4200910202301","G4200910202301","G4200910202301","42091202301"
"G4200910202302",0.939368061485909,6.83176771989752,93.1682322801025,"G4200910202302","G4200910202302","G4200910202302","42091202302"
"G4200910202401",12.2259956776783,20.7780179067613,76.0111145415252,"G4200910202401","G4200910202401","G4200910202401","42091202401"
"G4200910202402",6.03046974185358,13.4786288616166,84.6804909013965,"G4200910202402","G4200910202402","G4200910202402","42091202402"
"G42009102025",1.81692732290708,7.31370745170193,92.3413063477461,"G4200910202500","G4200910202500","G4200910202500","42091202500"
"G4200910202602",1.66011358671909,6.85889034512888,89.5150720838794,"G4200910202602","G4200910202602","G4200910202602","42091202602"
"G4200910202603",2.48710949347892,7.94661813770094,89.4752805580831,"G4200910202603","G4200910202603","G4200910202603","42091202603"
"G4200910202604",4.34393193013883,9.0013434841021,90.64039408867,"G4200910202604","G4200910202604","G4200910202604","42091202604"
"G42009102030",2.20760920620009,6.62282761860028,91.4044152184124,"G4200910203000","G4200910203000","G4200910203000","42091203000"
"G4200910203103",1.06241699867198,2.32403718459495,94.4223107569721,"G4200910203103","G4200910203103","G4200910203103","42091203103"
"G4200910203104",0.475812846946868,6.81998413957177,92.9156753899022,"G4200910203104","G4200910203104","G4200910203104","42091203104"
"G4200910203105",2.17336997252061,3.72220834374219,95.3534848863353,"G4200910203105","G4200910203105","G4200910203105","42091203105"
"G4200910203106",2.27544910179641,12.874251497006,85.3293413173653,"G4200910203106","G4200910203106","G4200910203106","42091203106"
"G4200910203203",1.74683544303798,5.82278481012658,91.8987341772152,"G4200910203203","G4200910203203","G4200910203203","42091203203"
"G4200910203204",4.00304994281357,8.19672131147541,90.9264201296226,"G4200910203204","G4200910203204","G4200910203204","42091203204"
"G4200910203205",1.23950419832067,4.71811275489804,95.281887245102,"G4200910203205","G4200910203205","G4200910203205","42091203205"
"G4200910203206",1.39072847682119,2.36754966887417,97.6324503311258,"G4200910203206","","","42091203206"
"G4200910203302",1.39519246932258,4.77391158177845,93.9989914271306,"G4200910203302","G4200910203302","G4200910203302","42091203302"
"G4200910203303",2.03349282296651,7.38636363636364,91.1483253588517,"G4200910203303","G4200910203303","G4200910203303","42091203303"
"G4200910203304",2.60565618048936,7.3085478233238,91.6746107403877,"G4200910203304","G4200910203304","G4200910203304","42091203304"
"G4200910203401",2.22900763358779,8.03053435114504,89.587786259542,"G4200910203401","G4200910203401","G4200910203401","42091203401"
"G4200910203402",1.59229772264395,6.94315867431957,92.8346602481022,"G4200910203402","G4200910203402","G4200910203402","42091203402"
"G4200910203403",3.54421994037761,6.95594567737662,92.8453130175555,"G4200910203403","G4200910203403","G4200910203403","42091203403"
"G42009102035",4.94392670984047,15.4320012636234,83.1148317801295,"G4200910203500","G4200910203500","G4200910203500","42091203500"
"G4200910203602",3.95157606212883,10.666971219735,83.7140246687985,"G4200910203602","G4200910203602","G4200910203602","42091203602"
"G4200910203801",4.1405269761606,12.892095357591,79.4228356336261,"G4200910203801","G4200910203801","G4200910203801","42091203801"
"G4200910203803",10.3542234332425,21.3442325158946,74.5912806539509,"G4200910203803","G4200910203803","G4200910203803","42091203803"
"G4200910204002",3.82744080441129,7.78462536490431,91.04768083036,"G4200910204002","G4200910204002","G4200910204002","42091204002"
"G4200910204004",2.36416424720033,4.60389879717959,95.1057652426379,"G4200910204004","G4200910204004","","42091204004"
"G4200910204005",0,10.3994490358127,87.1212121212121,"G4200910204005","G4200910204005","","42091204005"
"G4200910204007",5.65959217644611,11.3607990012484,87.598834789846,"G4200910204007","G4200910204007","G4200910204007","42091204007"
"G4200910204008",3.51111111111111,11.7777777777778,86.5333333333333,"G4200910204008","G4200910204008","G4200910204008","42091204008"
"G4200910204009",1.06913756236636,3.20741268709907,96.07982893799,"G4200910204009","G4200910204009","G4200910204009","42091204009"
"G4200910204010",1.58030135979419,4.33664094083058,95.1120911429621,"G4200910204010","G4200910204010","G4200910204010","42091204010"
"G4200910204101",4.41176470588235,15.0735294117647,82.2712418300653,"G4200910204101","G4200910204101","G4200910204101","42091204101"
"G4200910204102",13.2171156893819,38.2250396196514,58.6687797147385,"G4200910204102","G4200910204102","G4200910204102","42091204102"
"G42009102042",6.13545816733068,21.5139442231076,76.1752988047809,"G4200910204200","G4200910204200","G4200910204200","42091204200"
"G42009102043",2.94117647058824,5.01242750621375,94.9875724937862,"G4200910204300","G4200910204300","G4200910204300","42091204300"
"G42009102044",3.81562881562882,9.15750915750916,89.7741147741148,"G4200910204400","G4200910204400","G4200910204400","42091204400"
"G42009102045",4.00964066608238,5.8501314636284,93.5801928133216,"G4200910204500","G4200910204500","G4200910204500","42091204500"
"G42009102046",3.60613258475491,5.57115093932196,94.428849060678,"G4200910204600","G4200910204600","G4200910204600","42091204600"
"G4200910204701",2.48390064397424,4.6918123275069,94.6642134314627,"G4200910204701","G4200910204701","G4200910204701","42091204701"
"G4200910204702",1.58058142816822,7.47953711543889,90.1495907423088,"G4200910204702","G4200910204702","G4200910204702","42091204702"
"G42009102048",1.69557591112843,3.78093938803352,95.6538686415903,"G4200910204800","G4200910204800","G4200910204800","42091204800"
"G42009102049",2.50227479526843,6.93812556869882,93.0618744313012,"G4200910204900","G4200910204900","G4200910204900","42091204900"
"G42009102050",5.24746571258199,16.3983303518187,83.3035181872391,"G4200910205000","G4200910205000","G4200910205000","42091205000"
"G42009102051",16.0764474423834,23.8898257448005,75.2107925801012,"G4200910205100","G4200910205100","G4200910205100","42091205100"
"G42009102052",2.088772845953,4.99813502424468,94.6661693397986,"G4200910205200","G4200910205200","G4200910205200","42091205200"
"G42009102054",3.60228198859006,6.78076609616952,92.2738386308068,"G4200910205400","G4200910205400","G4200910205400","42091205400"
"G4200910205501",7.88163716814159,18.1139380530973,81.3329646017699,"G4200910205501","G4200910205501","G4200910205501","42091205501"
"G4200910205502",1.58865732832251,3.99726682610181,94.0040997608473,"G4200910205502","G4200910205502","G4200910205502","42091205502"
"G4200910205503",4.4363965595292,8.73698506111363,90.7650520597555,"G4200910205503","G4200910205503","G4200910205503","42091205503"
"G42009102056",4.86208508648901,11.4071996259935,87.8447872837775,"G4200910205600","G4200910205600","G4200910205600","42091205600"
"G4200910205805",3.01413710322753,7.65537476660443,91.3576953854361,"G4200910205805","G4200910205805","G4200910205805","42091205805"
"G4200910205806",2.47933884297521,12.1015348288076,85.3010625737898,"G4200910205806","G4200910205806","G4200910205806","42091205806"
"G4200910205807",5.39609644087256,13.203214695752,86.796785304248,"G4200910205807","G4200910205807","G4200910205807","42091205807"
"G4200910205808",0.134498991257566,1.92781887469177,96.3909437345886,"G4200910205808","G4200910205808","G4200910205808","42091205808"
"G4200910205809",2.023988005997,8.47076461769116,90.6296851574213,"G4200910205809","G4200910205809","G4200910205809","42091205809"
"G4200910205898",2.03572912339011,6.68882426256751,92.6879933527212,"G4200910205898","","","42091205898"
"G4200910205904",4.74351902923332,8.49420849420849,91.5057915057915,"G4200910205904","G4200910205904","G4200910205904","42091205904"
"G4200910205905",4.91338582677165,10.5511811023622,89.2283464566929,"G4200910205905","G4200910205905","G4200910205905","42091205905"
"G4200910205906",5.13112884834664,8.0387685290764,91.9612314709236,"G4200910205906","G4200910205906","G4200910205906","42091205906"
"G4200910205998",0.672645739910314,1.47982062780269,98.2959641255605,"G4200910205998","","","42091205998"
"G4200910206004",2.0199370409234,7.4501573976915,91.9202518363064,"G4200910206004","G4200910206004","G4200910206004","42091206004"
"G4200910206005",1.93030834795688,8.92454249185259,88.718977187265,"G4200910206005","G4200910206005","G4200910206005","42091206005"
"G4200910206006",4.38169425511198,7.01071080817916,91.8208373904576,"G4200910206006","G4200910206006","G4200910206006","42091206006"
"G4200910206007",3.34816698453062,5.42487815215088,93.7274846365755,"G4200910206007","G4200910206007","G4200910206007","42091206007"
"G4200910206008",1.71880371261602,10.622206943967,86.8683396356136,"G4200910206008","G4200910206008","","42091206008"
"G4200910206009",2.99823633156966,15.1675485008818,81.1287477954145,"G4200910206009","G4200910206009","","42091206009"
"G4200910206102",1.27347978350844,7.32250875517351,89.3027698185291,"G4200910206102","G4200910206102","G4200910206102","42091206102"
"G4200910206104",4.20475319926874,7.31261425959781,88.0255941499086,"G4200910206104","G4200910206104","G4200910206104","42091206104"
"G4200910206105",0.448095593726662,4.18222554144884,95.8177744585512,"G4200910206105","G4200910206105","G4200910206105","42091206105"
"G4200910206106",1.18326118326118,4.87734487734488,94.8051948051948,"G4200910206106","G4200910206106","G4200910206106","42091206106"
"G4200910206201",5.95327807083647,12.9615674453655,85.2298417483045,"G4200910206201","G4200910206201","G4200910206201","42091206201"
"G4200910206202",1.38580931263858,12.0288248337029,85.4767184035477,"G4200910206202","G4200910206202","G4200910206202","42091206202"
"G42009102063",2.17785843920145,7.10828796128252,92.8917120387175,"G4200910206300","G4200910206300","G4200910206300","42091206300"
"G42009102064",2.79356060606061,9.46969696969697,88.7310606060606,"G4200910206400","G4200910206400","G4200910206400","42091206400"
"G42009102065",3.31560838285893,9.63403190491085,87.6133875508289,"G4200910206500","G4200910206500","","42091206500"
"G42009102066",5.12,15.12,81.68,"G4200910206600","G4200910206600","G4200910206600","42091206600"
"G4200910206701",1.86936441609853,6.02595117659996,92.8964152188256,"G4200910206701","G4200910206701","","42091206701"
"G42009102068",2.21879220528651,9.12598880956975,88.8481574377774,"G4200910206800","","","42091206800"
"G4200910206901",2.76994101051552,9.07925109002308,88.6637599384458,"G4200910206901","G4200910206901","G4200910206901","42091206901"
"G4200910206904",5.27254202750891,9.32246561385634,89.7350993377484,"G4200910206904","G4200910206904","G4200910206904","42091206904"
"G4200910206905",1.31147540983607,5.20947176684882,94.7905282331512,"G4200910206905","G4200910206905","G4200910206905","42091206905"
"G4200910206906",1.03211009174312,2.32224770642202,97.2477064220184,"G4200910206906","G4200910206906","G4200910206906","42091206906"
"G4200910207001",3.78465897591581,8.5812588544829,90.3663226067598,"G4200910207001","G4200910207001","G4200910207001","42091207001"
"G4200910207002",3.83672039243167,10.9845830413455,88.1394533987386,"G4200910207002","","","42091207002"
"G4200910207101",1.07164727495407,9.43049601959584,89.8958971218616,"G4200910207101","G4200910207101","G4200910207101","42091207101"
"G4200910207102",1.56679494227598,5.1676745464541,92.4683892248488,"G4200910207102","","","42091207102"
"G4200910207201",3.3543996110841,13.2231404958678,84.2489061740399,"G4200910207201","G4200910207201","G4200910207201","42091207201"
"G4200910207202",5.22098733522874,17.1103644352546,81.9850090462652,"G4200910207202","G4200910207202","G4200910207202","42091207202"
"G42009102073",5.69200779727096,10.448343079922,89.2007797270955,"G4200910207300","G4200910207300","G4200910207300","42091207300"
"G42009102074",2.03068592057762,8.30324909747292,90.0270758122744,"G4200910207400","G4200910207400","G4200910207400","42091207400"
"G42009102075",1.70118343195266,8.21005917159763,90.5695266272189,"G4200910207500","G4200910207500","G4200910207500","42091207500"
"G4200910207698",0.98135426889107,8.86490022898266,89.4013738959764,"G4200910207698","","","42091207698"
"G42009102077",6.59090909090909,11.1363636363636,84.3181818181818,"G4200910207700","","","42091207700"
"G42009102078",1.52505446623094,4.11764705882353,93.4204793028322,"G4200910207800","G4200910207800","G4200910207800","42091207800"
"G42009102079",3.83098591549296,13.9154929577465,83.3802816901408,"G4200910207900","G4200910207900","G4200910207900","42091207900"
"G42009102080",5.46774882528834,19.0516873131141,78.684322938915,"G4200910208000","G4200910208000","G4200910208000","42091208000"
"G42009102081",2.92604501607717,14.5659163987138,79.8392282958199,"G4200910208100","G4200910208100","G4200910208100","42091208100"
"G4200910208201",2.70921131848284,8.60927152317881,91.3907284768212,"G4200910208201","G4200910208201","G4200910208201","42091208201"
"G4200910208202",4.16981132075472,8.86792452830189,90.811320754717,"G4200910208202","","","42091208202"
"G42009102083",1.63797426040448,5.88333611900384,92.7962560588334,"G4200910208300","","","42091208300"
"G42009102084",1.83988065638986,7.26006961710592,90.949776230731,"G4200910208400","G4200910208400","G4200910208400","42091208400"
"G42009102085",5.38302277432712,14.1674060928719,83.2593907128069,"G4200910208500","G4200910208500","G4200910208500","42091208500"
"G4200910208601",2.34676007005254,12.4343257443082,81.1908931698774,"G4200910208601","G4200910208601","G4200910208601","42091208601"
"G4200910208602",2.71879854997411,12.8689798032108,85.3184878301398,"G4200910208602","","","42091208602"
"G4200910208701",8.7803151000177,17.1003717472119,80.067268543105,"G4200910208701","","","42091208701"
"G4200910208702",2.56739409499358,6.03337612323492,91.9768934531451,"G4200910208702","G4200910208702","G4200910208702","42091208702"
"G4200910208901",4.95867768595041,15.3581267217631,83.5399449035813,"G4200910208901","G4200910208901","G4200910208901","42091208901"
"G4200910208903",5.9073523161921,17.5945601359966,82.4054398640034,"G4200910208903","G4200910208903","G4200910208903","42091208903"
"G4200910208904",0,13.1147540983607,86.8852459016393,"G4200910208904","G4200910208904","G4200910208904","42091208904"
"G4200910208905",3.97003745318352,13.0711610486891,84.0823970037453,"G4200910208905","G4200910208905","G4200910208905","42091208905"
"G4200910208906",5.81207620277688,17.0487568614789,80.8201485308363,"G4200910208906","G4200910208906","G4200910208906","42091208906"
"G42009102091",2.1718895439032,7.9118833385045,90.3506050263729,"G4200910209100","G4200910209100","G4200910209100","42091209100"
"G4200910209202",2.56410256410256,14.8883374689826,84.0363937138131,"G4200910209202","G4200910209202","G4200910209202","42091209202"
"G42009102101",3.59623015873016,10.7390873015873,84.3253968253968,"G4200910210100","G4200910210100","G4200910210100","42091210100"
"G42009102102",0.826161790017212,6.85025817555938,91.1531841652324,"G4200910210200","G4200910210200","G4200910210200","42091210200"
"G42009102103",10.0471829031363,18.0405217873994,80.9048015542603,"G4200910210300","G4200910210300","G4200910210300","42091210300"
"G42009102104",1.36104924523633,6.01336302895323,92.7988121752042,"G4200910210400","G4200910210400","G4200910210400","42091210400"
"G42009102105",1.57720681760366,4.32459933859069,94.7596031544136,"G4200910210500","G4200910210500","G4200910210500","42091210500"
"G42010100001",12.5786163522013,22.4963715529753,76.3425253991292,"G4201010000100","G4201010000100","G4201010000100","42101100"
"G42010100002",54.4886807181889,64.0905542544887,31.615925058548,"G4201010000200","G4201010000200","G4201010000200","42101200"
"G42010100003",18.7472035794183,24.1610738255034,74.4519015659955,"G4201010000300","G4201010000300","G4201010000300","42101300"
"G42010100004",14.189869171419,27.9436430727944,69.4733310969473,"G4201010000400","G4201010000400","","42101400"
"G42010100005",28.75,42.6785714285714,56.1607142857143,"G4201010000500","G4201010000500","G4201010000500","42101500"
"G42010100006",44.7368421052632,61.5789473684211,38.4210526315789,"G4201010000600","G4201010000600","G4201010000600","42101600"
"G42010100007",15.5481727574751,24.8504983388704,73.8538205980066,"G4201010000700","G4201010000700","G4201010000700","42101700"
"G42010100008",9.43347193347193,14.6959459459459,83.7577962577963,"G4201010000800","G4201010000800","","42101800"
"G42010100009",33.6045955002393,45.6199138343705,53.4705600765917,"G4201010000900","G4201010000900","","42101900"
"G42010100010",3.62784238847422,7.74171150841868,91.5813226870335,"G4201010001000","G4201010001000","","421011000"
"G42010100011",15.5539645605871,26.1499910506533,72.4181134777161,"G4201010001100","G4201010001100","","421011100"
"G42010100012",12.0200125078174,21.1382113821138,76.6854283927455,"G4201010001200","G4201010001200","","421011200"
"G42010100013",36.2450243255197,54.9314462627156,39.8717381689518,"G4201010001300","G4201010001300","G4201010001300","421011300"
"G42010100014",40.16,61.0933333333333,34.3733333333333,"G4201010001400","G4201010001400","G4201010001400","421011400"
"G42010100015",23.0830670926518,41.3338658146965,53.9536741214057,"G4201010001500","G4201010001500","G4201010001500","421011500"
"G42010100016",11.4372469635628,20.6477732793522,77.0242914979757,"G4201010001600","G4201010001600","G4201010001600","421011600"
"G42010100017",11.4365971107544,21.9101123595506,75.2407704654896,"G4201010001700","G4201010001700","G4201010001700","421011700"
"G42010100018",41.1855510960173,53.4424205001544,42.2661315220747,"G4201010001800","G4201010001800","G4201010001800","421011800"
"G42010100019",45.766299745978,70.575783234547,27.2226926333616,"G4201010001900","G4201010001900","G4201010001900","421011900"
"G42010100020",44.4135188866799,66.6003976143141,29.741550695825,"G4201010002000","G4201010002000","G4201010002000","421012000"
"G42010100021",43.5585231736057,58.1696779261587,41.1626080125687,"G4201010002100","G4201010002100","G4201010002100","421012100"
"G42010100022",32.739420935412,59.4654788418708,32.6948775055679,"G4201010002200","G4201010002200","G4201010002200","421012200"
"G42010100023",26.4489795918367,46.4081632653061,50.6938775510204,"G4201010002300","G4201010002300","G4201010002300","421012300"
"G42010100024",26.3097949886105,50.6378132118451,45.8086560364465,"G4201010002400","G4201010002400","G4201010002400","421012400"
"G42010100025",27.1615720524017,47.1033478893741,47.5691411935953,"G4201010002500","G4201010002500","G4201010002500","421012500"
"G42010100027",18.5094185094185,37.5921375921376,57.2345072345072,"G4201010002700","G4201010002700","","421012700"
"G42010100028",17.2737430167598,41.5977653631285,54.8491620111732,"G4201010002800","G4201010002800","","421012800"
"G42010100029",9.50958426686582,24.1224794622853,71.7948717948718,"G4201010002900","G4201010002900","G4201010002900","421012900"
"G42010100030",32.5095969289827,49.1962571976967,46.7010556621881,"G4201010003000","G4201010003000","","421013000"
"G42010100031",29.8018804566823,52.1323035594359,42.6460711887173,"G4201010003100","G4201010003100","G4201010003100","421013100"
"G42010100032",33.7182061579652,53.363453815261,42.1686746987952,"G4201010003200","G4201010003200","G4201010003200","421013200"
"G42010100033",25.2745424292845,47.8535773710482,49.5008319467554,"G4201010003300","G4201010003300","G4201010003300","421013300"
"G42010100034",56.8994889267462,69.335604770017,30.664395229983,"G4201010003400","G4201010003400","","421013400"
"G42010100035",0,36.9047619047619,63.0952380952381,"G4201010003500","G4201010003500","","421013500"
"G42010100036",50.7904337251723,68.0178354276449,30.8877178759627,"G4201010003600","G4201010003600","G4201010003600","421013600"
"G42010100037",15.719806763285,34.2125603864734,62.975845410628,"G4201010003700","","","421013700"
"G4201010003898",6.3049853372434,21.5786901270772,77.8836754643206,"G4201010003898","","","421013898"
"G42010100039",10.0655151876117,26.3847528290649,71.0541989279333,"G4201010003900","","","421013900"
"G42010100040",8.24414538518597,24.9549645014305,71.9084454805553,"G4201010004000","","","421014000"
"G42010100041",28.7026579323846,54.9205632106016,42.2935019953317,"G4201010004100","","","421014100"
"G42010100042",14.4424131627057,32.0932358318099,65.073126142596,"G4201010004200","","","421014200"
"G42010100043",0,0,100,"G4201010004300","G4201010004300","","421014300"
"G42010100044",13.7962128043282,35.4373309287647,63.390441839495,"G4201010004400","G4201010004400","","421014400"
"G42010100045",7.25178960473078,24.5876128229069,73.6383442265795,"G4201010004500","G4201010004500","","421014500"
"G42010100046",80.0080450522928,94.0868865647627,5.91311343523733,"G4201010004600","G4201010004600","","421014600"
"G4201010004798",7.3837066207236,27.3689392074822,69.5052916564115,"G4201010004798","","","421014798"
"G42010100048",4.8,10.4,89.6,"G4201010004800","G4201010004800","","421014800"
"G42010100050",0,26.3257575757576,69.2550505050505,"G4201010005000","G4201010005000","G4201010005000","421015000"
"G42010100051",11.3522537562604,43.4891485809683,49.2487479131886,"G4201010005100","G4201010005100","","421015100"
"G42010100052",25.6410256410256,35.8974358974359,38.4615384615385,"G4201010005200","G4201010005200","","421015200"
"G42010100054",16.7765567765568,22.2710622710623,75.4578754578755,"G4201010005400","G4201010005400","G4201010005400","421015400"
"G42010100055",5.24498520223611,13.1700098651759,84.9556067083196,"G4201010005500","G4201010005500","G4201010005500","421015500"
"G42010100056",43.3566433566434,60.9168609168609,38.0730380730381,"G4201010005600","G4201010005600","G4201010005600","421015600"
"G42010100058",51.5151515151515,51.5151515151515,48.4848484848485,"G4201010005800","G4201010005800","","421015800"
"G42010100060",12.1082403302247,24.1706161137441,72.5424247057025,"G4201010006000","G4201010006000","G4201010006000","421016000"
"G42010100061",7.43801652892562,22.0597584233948,76.3191354100445,"G4201010006100","G4201010006100","G4201010006100","421016100"
"G42010100062",10.7886904761905,30.6051587301587,66.2202380952381,"G4201010006200","G4201010006200","G4201010006200","421016200"
"G42010100063",32.1977287909152,55.6000890670229,41.2157648630594,"G4201010006300","G4201010006300","G4201010006300","421016300"
"G42010100064",14.3330179754021,34.6499526963103,60.0283822138127,"G4201010006400","G4201010006400","G4201010006400","421016400"
"G42010100065",24.0702314445331,43.0806065442937,55.3711093375898,"G4201010006500","G4201010006500","G4201010006500","421016500"
"G42010100066",33.8271604938272,57.679012345679,38.5185185185185,"G4201010006600","G4201010006600","G4201010006600","421016600"
"G42010100067",16.1925601750547,31.5879962488278,65.614254454517,"G4201010006700","G4201010006700","G4201010006700","421016700"
"G42010100069",51.8837018837019,73.3005733005733,24.1195741195741,"G4201010006900","G4201010006900","G4201010006900","421016900"
"G42010100070",27.0943396226415,46.5660377358491,50.0754716981132,"G4201010007000","G4201010007000","G4201010007000","421017000"
"G42010100071",27.5576223210675,52.486858067125,44.0558026688233,"G4201010007100","G4201010007100","","421017100"
"G42010100072",27.0559210526316,47.4177631578947,48.8815789473684,"G4201010007200","G4201010007200","G4201010007200","421017200"
"G42010100073",24.4485294117647,40.5724789915966,58.9548319327731,"G4201010007300","G4201010007300","G4201010007300","421017300"
"G42010100074",32.8133809434317,55.102424356324,40.0300695358015,"G4201010007400","G4201010007400","G4201010007400","421017400"
"G42010100076",22.7891156462585,100,0,"G4201010007600","G4201010007600","","421017600"
"G42010100077",26.9208549971115,47.949162333911,49.3356441363374,"G4201010007700","G4201010007700","G4201010007700","421017700"
"G42010100078",20.1592082616179,32.8313253012048,64.6084337349398,"G4201010007800","G4201010007800","G4201010007800","421017800"
"G42010100079",17.6358638189892,29.2239374074857,66.0181856629308,"G4201010007900","G4201010007900","G4201010007900","421017900"
"G42010100080",23.3117290403512,39.0340790298976,55.3209282876856,"G4201010008000","G4201010008000","G4201010008000","421018000"
"G42010100081",20.5012369581585,41.1638162848231,52.7159298698505,"G4201010008100","G4201010008100","","421018100"
"G42010100082",19.3846923461731,38.5067533766883,58.5292646323162,"G4201010008200","G4201010008200","G4201010008200","421018200"
"G42010100083",16.8461306229244,38.4925027674348,57.7337224514441,"G4201010008300","","","421018300"
"G42010100084",22.4975984630163,40.268972142171,56.7146974063401,"G4201010008400","G4201010008400","G4201010008400","421018400"
"G42010100085",22.1686432946696,46.0836700117294,50.384465007168,"G4201010008500","G4201010008500","G4201010008500","421018500"
"G42010100086",36.2838669950739,52.5554187192118,44.5504926108374,"G4201010008600","G4201010008600","","421018600"
"G42010100087",36.7911479944675,52.3928077455048,44.3983402489627,"G4201010008700","G4201010008700","","421018700"
"G42010100088",54.8795944233207,70.1309674693705,27.7777777777778,"G4201010008800","G4201010008800","","421018800"
"G42010100089",43.8834951456311,63.6893203883495,34.5631067961165,"G4201010008900","G4201010008900","","421018900"
"G42010100090",31.16095786602,53.228250985147,42.3461655046984,"G4201010009000","G4201010009000","G4201010009000","421019000"
"G42010100091",31.8347107438017,55.4380165289256,40.6942148760331,"G4201010009100","G4201010009100","G4201010009100","421019100"
"G42010100092",55.8382711746253,75.6709654932032,23.5622168002788,"G4201010009200","G4201010009200","G4201010009200","421019200"
"G42010100093",22.0045842883934,46.8014169618671,46.5930402167118,"G4201010009300","G4201010009300","G4201010009300","421019300"
"G42010100094",28.8037166085947,55.4471544715447,41.0220673635308,"G4201010009400","G4201010009400","G4201010009400","421019400"
"G42010100095",28.8356342797604,48.1375358166189,47.7207606147434,"G4201010009500","G4201010009500","G4201010009500","421019500"
"G42010100096",25.8799593082401,46.3886063072228,50.7222787385554,"G4201010009600","G4201010009600","G4201010009600","421019600"
"G42010100097",11.1111111111111,11.1111111111111,88.8888888888889,"G4201010009700","G4201010009700","","421019700"
"G42010100098",8.60525953462756,24.838221120749,71.3066226077379,"G4201010009800","G4201010009800","","421019800"
"G42010100099",0,2.45231607629428,97.5476839237057,"G4201010009900","G4201010009900","","421019900"
"G42010100100",10.2147721320063,27.7370350969094,68.6485070717653,"G4201010010000","G4201010010000","G4201010010000","4210110000"
"G42010100101",19.1458961739959,35.8628353706938,61.7875853310049,"G4201010010100","G4201010010100","G4201010010100","4210110100"
"G42010100102",29.8657718120805,47.5594874923734,42.7089688834655,"G4201010010200","G4201010010200","G4201010010200","4210110200"
"G42010100103",18.4210526315789,45.3333333333333,52.8771929824561,"G4201010010300","G4201010010300","G4201010010300","4210110300"
"G42010100104",34.3018960847082,53.4597389805467,42.4772223590249,"G4201010010400","G4201010010400","G4201010010400","4210110400"
