GEOID,li_d,moe_li_d,cv_li_d,cat_li_d,z_1dir,z_1dir_sig
34007609103,0.19889922186373127,0.058257101257265076,0.17805324167876846,Medium,1.0977894828541535,No
34007609201,0.21415313225058005,0.06220731871591834,0.17658391834845938,Medium,4.4425613266621244,Yes
34007606000,0.15851172273190622,0.034702493868737104,0.13308631431202844,Medium,5.140743369383876,Yes
34007609203,0.1969087444420919,0.0750898478790429,0.2318196892066017,Medium,-1.5482810491442969,No
34005700401,0.187,0.060267937145301397,0.19592002062741218,Medium,1.807934589318161,Yes
34005704006,0.170797656602073,0.052387093831880886,0.18645605731439108,Medium,-0.0659963051507675,No
34005700304,0.2595419847328244,0.07669917655898906,0.17964584532858158,Medium,3.5225047119346478,Yes
34005701203,0.20808678500986194,0.08089945646548741,0.2363388952765215,Medium,-4.599038809224142,No
34005700305,0.10153846153846154,0.04444241308254333,0.2660732108653695,Medium,-2.048225533531319,No
34005700602,0.18880534670008353,0.06343536278898691,0.20424490749231336,Medium,0.4874829752733542,No
34005700900,0.4011904761904762,0.07406258658817652,0.11222312507836583,High,5.4083133821184894,Yes
34005702101,0.30139174081679215,0.06617511405696325,0.13347423772249076,Medium,2.5625374551911007,Yes
34005702400,0.11509715994020926,0.047515645427472,0.25096093467792024,Medium,-0.03883039822417068,No
34005702908,0.10241545893719807,0.02635301464082294,0.1564223785814747,Medium,-2.6606550548911607,No
34005703700,0.12369690368756807,0.055533675856410995,0.27291769205647265,Medium,-2.314060528132633,No
34005704005,0.11802355350742448,0.0488666260902838,0.25169684181823376,Medium,-2.7663486804982766,No
34005701103,0.1383240911891559,0.05708202192818269,0.2508624273852479,Medium,-1.0289961286250164,No
34005701302,0.12122342409548675,0.05059848129246603,0.25373771960739105,Medium,-0.3585130430532893,No
34005701402,0.09095149253731344,0.03749345692930939,0.25059924138863476,Medium,-1.8968005895397082,No
34005702204,0.40325670498084293,0.08615522929475711,0.12987756663282013,Medium,2.3212064243710726,Yes
34005702207,0.3286871961102107,0.07820361518351315,0.1446365789830747,Medium,5.5067189511271994,Yes
34005700501,0.07814520598559024,0.041546682650864634,0.32319758734345105,Medium,0.1679054633701871,No
34007601200,0.5399328859060403,0.11906176504561425,0.13404994317145782,Medium,6.193675741777081,Yes
34007600200,0.5446853516657852,0.09123904845646925,0.10182845376172772,High,7.000387091979675,Yes
34007600400,0.8273328434974284,0.11930192874746544,0.08765996589336351,High,7.350097257028645,Yes
34007603501,0.10618606916707257,0.048218375652268386,0.2760445197125206,Medium,3.234462135668213,Yes
34007605900,0.06862745098039216,0.03653712487705913,0.32364626465132706,Medium,-3.509271116999659,No
34007606200,0.06585559375826501,0.0374460822709649,0.3456589569622399,Medium,-1.3416376297384822,No
34007606700,0.19300575475874282,0.047682101176687954,0.1501824636208389,Medium,0.018250031515191615,No
34007607401,0.2403495994173343,0.06972137373215423,0.17634235264667544,Medium,-0.2852511355567502,No
34007607502,0.14330646746609002,0.051658885174336464,0.2191358015367261,Medium,-2.911558667644,No
34007602901,0.17068361086765996,0.04626155554640971,0.16476406858907564,Medium,0.44168706483047393,No
34007604700,0.1584207896051974,0.07746413571295291,0.2972505068635839,Medium,-1.8893609136861127,No
34007605300,0.2809667673716012,0.07290871430355425,0.1577460825210083,Medium,2.299100566827155,Yes
34007606400,0.033178500331785,0.024502279160767235,0.44893537623436136,Low,-3.958241246912455,No
34007606600,0.16397228637413394,0.055134248491373106,0.2044019829338975,Medium,-1.2485204604419593,No
34007607000,0.37992831541218636,0.08224515675846839,0.1315960241762498,Medium,5.26197541808166,Yes
34007607100,0.22496644295302012,0.07240192176910315,0.19564396238685916,Medium,2.281835159535433,Yes
34007607402,0.1700189753320683,0.0617290440890997,0.2207121569349459,Medium,3.004920098974877,Yes
34007603901,0.12086797809774893,0.04196086693702314,0.2110412219930857,Medium,1.878627692815302,Yes
34007604300,0.13516339869281047,0.04073701288167735,0.18321632785877828,Medium,0.20540521769723044,No
34007605200,0.3345120226308345,0.09716199801522592,0.1765707669387399,Medium,0.6231618444890661,No
34007605700,0.13017925359976493,0.049535827709126255,0.2313192335954176,Medium,0.14118761663772392,No
34007605800,0.1144082946013586,0.044677541796859545,0.23739187767062336,Medium,-4.640672902459098,No
34007607701,0.5603726262988177,0.08487900788736462,0.09207833977784134,High,2.813307259861295,Yes
34007608202,0.09621993127147767,0.043135062363387475,0.2725206936115014,Medium,-4.4510961768978605,No
34007608205,0.1272682687591957,0.06259289181235117,0.2989778247984118,Medium,-1.4403801359150439,No
34007608402,0.17920242301867745,0.0620531355172073,0.21050089722948354,Medium,-0.02043715207763598,No
34007608403,0.14224992915840182,0.08820583308378063,0.3769461787532688,Medium,-1.9549444939725273,No
34007608700,0.17568111662864044,0.06762120875927329,0.2339871158360498,Medium,2.089141868096193,Yes
34007608800,0.2504136789851076,0.07076344659508524,0.17178491581335714,Medium,3.6522833255938076,Yes
34007608903,0.05921250375713856,0.04583669543702752,0.4705805493311236,Low,-0.8767183877033995,No
34005700800,0.13966480446927373,0.04198100915444767,0.18272585139565067,Medium,-0.46305243710882166,No
34005701204,0.5834724540901502,0.1173163325813468,0.12222842569928684,Medium,2.7069654281230755,Yes
34005701205,0.34289329396878954,0.11533024885241258,0.20446469792099525,Medium,1.5523785476182914,No
34005701401,0.048742626513505125,0.033502287824980215,0.4178300160078263,Low,-3.6380384020613166,No
34005702803,0.14545934530095037,0.0644137969524083,0.2691977149650237,Medium,-1.540908386577877,No
34005702807,0.23803604723430702,0.10577948746893152,0.27014244500307255,Medium,0.7538714685613099,No
34005702808,0.2736745326386761,0.0990874073624758,0.22009905494185342,Medium,2.829643926431322,Yes
34005702802,0.3387191539365452,0.1157626558597624,0.20776042439658207,Medium,1.5981577505100226,No
34005702810,0.08171521035598706,0.057634475603240073,0.42875928764395393,Low,-1.4340724252986234,No
34005703202,0.1830708661417323,0.07352166801158297,0.2441350939627032,Medium,-0.3181354872717368,No
34005703600,0.10613958876339415,0.058787527795635494,0.3366990524485366,Medium,-2.6370819625736903,No
34005704008,0.12295081967213115,0.039000198592281134,0.19282772961533123,Medium,-4.585272082165727,No
34005700503,0.06280193236714976,0.03825616521222168,0.37030751456300615,Medium,-4.885794181547981,No
34005701001,0.3602409638554217,0.08251585839206331,0.13924461978715788,Medium,2.2446221828702764,Yes
34005700200,0.1493604213694507,0.05390117504449469,0.21937988296458527,Medium,-2.079260854727059,No
34005700504,0.05728257073000349,0.03297036494640117,0.3498930789589538,Medium,-3.1858851513843005,No
34005700703,0.4561725562184488,0.0773465515099448,0.10307323316199306,High,4.077950015385519,Yes
34005701002,0.23396424815983174,0.0797735492342956,0.20727337269031826,Medium,1.300262193804426,No
34005701105,0.1311590391022269,0.057793752474587096,0.26786548962385626,Medium,-2.233690831037402,No
34005701201,0.1509560550150956,0.08009773321505352,0.3225550053550484,Medium,-1.262031549022964,No
34005702206,0.25806451612903225,0.06774909879061873,0.159591342135956,Medium,1.347188744169417,No
34005702300,0.28422515635858236,0.07609535944345605,0.16275328250998916,Medium,-0.34140307088125754,No
34005702500,0.15032345931222335,0.06089120349948856,0.2462418663619092,Medium,-0.8309887132757915,No
34005702804,0.16547619047619047,0.05369852109294136,0.19726993819540684,Medium,-2.7617308950686317,No
34005702805,0.2411674347158218,0.131419217620956,0.33126405308982,Medium,0.6437815152254143,No
34005702905,0.09804866297277764,0.03165461686432326,0.19625895551825703,Medium,-4.847711066473742,No
34005702906,0.11579509071504802,0.061041548192133886,0.32045679915974645,Medium,-6.233396895288519,No
34005703000,0.1301814549692026,0.045257909743665184,0.2113389126393992,Medium,-4.522113266512833,No
34005703203,0.19592042306723748,0.05755868227431056,0.17859332815909176,Medium,-3.094726443669983,No
34005703804,0.039658496282015974,0.023631560831302138,0.3622348757955845,Medium,-3.6811890428122265,No
34007600800,0.7769088289771557,0.09150303699143406,0.07159777881863613,High,9.558694031158025,Yes
34007601000,0.5041436464088398,0.09880331291453631,0.11913827463900452,High,2.045884230902903,Yes
34007601300,0.700556765916243,0.118756229044893,0.10304980269091547,High,3.938919364283855,Yes
34007601600,0.7791666666666667,0.06117823176315794,0.04773101319232776,High,15.285273115556524,Yes
34007601700,0.802860696517413,0.0925015646442494,0.07003949058031074,High,8.702854334196118,Yes
34007603303,0.3951089033244173,0.09080316712392596,0.13970703577649535,Medium,3.548984811625023,Yes
34007603503,0.05405996935872182,0.029029453934747335,0.32643533964500593,Medium,-1.9619179929910773,No
34007604200,0.140625,0.05795150643964901,0.25051647498396057,Medium,-2.2351169517195317,No
34007604600,0.25489212242849973,0.06836266838309141,0.1630409473799167,Medium,-0.27688845624720176,No
34007605400,0.2979214780600462,0.12085883293920278,0.24660999817475932,Medium,-0.585427924868636,No
34007607702,0.28313253012048195,0.07634909777279532,0.16392614926319632,Medium,0.6355249029349723,No
34007608206,0.1636064675253494,0.05243388642737125,0.1948254459465287,Medium,-0.8591632984548445,No
34007607801,0.5428334714167357,0.120448709073842,0.13488685498673908,Medium,5.699359940167826,Yes
34007607802,0.259763851044505,0.062355011990586996,0.1459240083355714,Medium,2.213812435182745,Yes
34007608209,0.23518575376112988,0.09061863414596293,0.2342289645919681,Medium,0.5081204218329745,No
34007608503,0.3698245614035088,0.09926744606170783,0.16317183419128017,Medium,0.7302445787726171,No
34007600700,0.6938519447929736,0.11851290565815782,0.10383240991063036,High,3.1046167664684816,Yes
34007601900,0.6806429070580013,0.08488900244949078,0.0758169317171825,High,7.991204641335766,Yes
34007602503,0.19486404833836857,0.08613913214508588,0.2687217807311178,Medium,1.6797617420629323,Yes
34007602601,0.18827045199850578,0.06834076312843129,0.22066413723019562,Medium,-0.11673080598006336,No
34007603002,0.3475595913734393,0.11561006570760306,0.20220899364183428,Medium,2.5699805456521925,Yes
34007603301,0.20650500384911472,0.0744326487503674,0.2191124183293773,Medium,2.4000645497645032,Yes
34007609000,0.3331303288672351,0.08638376750861264,0.1576347874275734,Medium,3.970018781679646,Yes
34007608901,0.18400802944128472,0.07450292771715716,0.24613346332863523,Medium,0.9021402399541623,No
34007607900,0.12952281069743052,0.03316187876706978,0.15564205803084324,Medium,-3.184533662497548,No
34007607503,0.09453302961275627,0.03738264362861004,0.2403922884675696,Medium,-4.958877977071948,No
34007608302,0.36690017513134854,0.0883928728057559,0.1464547384410316,Medium,3.408130032923037,Yes
34007608404,0.2015025041736227,0.08710064765415819,0.26276954817687476,Medium,-1.2335203008814595,No
34005703802,0.116943359375,0.032558767892216886,0.1692491491094293,Medium,-1.6514707348936861,No
34005700104,0.3094218415417559,0.09690151281365231,0.1903766535226833,Medium,2.0724026841929235,Yes
34005700307,0.07616257781032588,0.03281446398130036,0.261913435623484,Medium,-1.554810941789827,No
34005700603,0.19068219633943428,0.04657992068369045,0.1484987153991309,Medium,-1.7011424824199217,No
34005700405,0.21378567582121702,0.07664333815026952,0.21793646718940765,Medium,0.4974105478508773,No
34005700502,0.19782214156079855,0.08963999026511411,0.2754615578822558,Medium,1.0063650873084835,No
34005700102,0.25082995204721503,0.07362606832566751,0.178437574853285,Medium,3.8959590070769616,Yes
34005700402,0.14031033344338065,0.04699274538531426,0.20359882105791796,Medium,1.963749965252429,Yes
34005700505,0.03618310333221138,0.03662743536937122,0.6153678404320457,Low,-2.0449707972070694,No
34005700702,0.20803212851405622,0.06982469674693052,0.20403879182248416,Medium,-0.04457621181766786,No
34005701102,0.07243121841661988,0.027264422735501965,0.2288256020919818,Medium,0.4269010323429169,No
34005701301,0.24849565411187877,0.05768175002556139,0.14110867957784506,Medium,1.898855098573205,Yes
34005701700,0.20015801948907033,0.0794407582354266,0.24127064391290573,Medium,0.1836027526781524,No
34005702603,0.4422815753734722,0.09371451853582893,0.12880778976996518,Medium,3.6625530015964016,Yes
34005702811,0.15511982570806102,0.076477959695465,0.29971127608533205,Medium,-0.3764727068039254,No
34005704012,0.08242064228698719,0.03301116788783342,0.24347758894241164,Medium,-0.7239939280513474,No
34005704014,0.10676426047450782,0.04391706646145622,0.25005844391312526,Medium,1.9292974063378467,Yes
34005700303,0.19450072358900145,0.07848470231695776,0.24530019404498574,Medium,0.7706236369426703,No
34005700403,0.2109304426377597,0.06182734006351894,0.17818674576860766,Medium,1.2868602223967576,No
34005702907,0.11443337024732374,0.05358736099553242,0.28467136177448243,Medium,-0.5845995471556438,No
34005703102,0.04595997034840623,0.027661050267613757,0.3658668184234823,Medium,-8.172504446810459,No
34005703801,0.0985813549507817,0.03323141080144501,0.20492176784219712,Medium,-2.2063593762888405,No
34005703803,0.08331627430910953,0.03542998726150337,0.2585087530114246,Medium,-4.582264381442882,No
34005700605,0.08450404427415922,0.03680810832032493,0.26478909892412933,Medium,1.656476880657348,Yes
34005701303,0.09132841328413284,0.03635462794609124,0.2419846900221848,Medium,-4.672444989367122,No
34005702203,0.19144013880855987,0.07308558939753804,0.23207740028529786,Medium,-0.11797260700258985,No
34007609205,0.12613057062983063,0.04829976440897601,0.2327870140015638,Medium,-2.2090257281084034,No
34007600900,0.7719465648854962,0.09972321109941935,0.07853135901367328,High,7.660597056471137,Yes
34007601500,0.627623919562533,0.09328910833037098,0.09035778016830484,High,6.83776419930707,Yes
34007603100,0.16901034757230035,0.05544582892148562,0.19942962996672212,Medium,1.1151073208873858,No
34007603601,0.14539434075857918,0.051276088632691535,0.21438849948435407,Medium,-1.2579336316138816,No
34007603800,0.10658841347974252,0.031107831406085824,0.17741643009598526,Medium,1.2184772014767096,No
34007604400,0.15456401283172938,0.08428834288131239,0.33150740120435873,Medium,0.2080210761812266,No
34007605100,0.22257479601087943,0.05910867229135208,0.1614393193900206,Medium,0.34661373181781063,No
34007603400,0.17458100558659218,0.05846802065298651,0.20358955762936579,Medium,-1.7216090145881322,No
34007603505,0.06705035971223021,0.040172257917397695,0.36421617402965684,Medium,-4.270437301536844,No
34007603506,0.041883062489529235,0.026316349660669553,0.3819630179320038,Medium,-4.745891524116348,No
34007601800,0.866577718478986,0.1085098472826341,0.0761194657927976,High,7.846403359125916,Yes
34007603504,0.049162011173184354,0.03862414361844191,0.47759890216227563,Low,-1.1860509387098828,No
34007603603,0.09930008748906387,0.044875401101736344,0.2747216017529271,Medium,-0.9375004587848184,No
34007606100,0.056078959174517724,0.031188660926018186,0.3380888763724962,Medium,-1.5808539940303081,No
34007606300,0.11004983388704319,0.04052964215140672,0.22388112244213426,Medium,0.2992817558786522,No
34007606500,0.3061855670103093,0.08070225622632968,0.16022676315237436,Medium,1.770448645916155,Yes
34007606800,0.284524449220849,0.0864298566476833,0.18466232492239176,Medium,3.0229672327978725,Yes
34007607504,0.0467869222096956,0.037119596524856524,0.4822951201896618,Low,-7.820928451452072,No
34007607600,0.1427260211106012,0.06280882943133075,0.2675171558183127,Medium,-4.618900081657683,No
34007609204,0.4506201194304088,0.11247769771678583,0.15173645645962824,Medium,-0.09739054096448484,No
34007601400,0.617786391042205,0.10027961493505129,0.09867529153128944,High,0.4288790705048261,No
34007603700,0.23557213930348259,0.05097313874487151,0.13153809518741538,Medium,-2.653662717941534,No
34007607300,0.2647610121836926,0.05492642539245599,0.12611344840896369,Medium,-1.1919034903662271,No
34007603200,0.17521109770808202,0.053540648766742006,0.1857616742023411,Medium,-4.339986227304468,No
34007603302,0.18131142731406777,0.11144134809241524,0.37364164721279286,Medium,-3.616088075777788,No
34007609202,0.2124922183025524,0.07015151345757936,0.20069109953936817,Medium,-4.9058186665546035,No
34007603602,0.10833653476757588,0.07269588275523792,0.4079143392008543,Low,-5.931263165578899,No
34005702208,0.23319048322742722,0.07187150937844083,0.1873613646468382,Medium,-2.0050274162328874,No
34005702601,0.0916607606898181,0.033335012498409124,0.22108091985361109,Medium,-6.509654133268765,No
34005702700,0.08934707903780069,0.04375162446598484,0.297678810371793,Medium,-4.2354263961442475,No
34005702801,0.18548387096774194,0.0857341189787122,0.28098402942672956,Medium,-0.8436128027145822,No
34005702806,0.19580226456779895,0.06761272785836789,0.20991566320572244,Medium,-8.099230948320592,No
34005702809,0.2778335005015045,0.11175342435056122,0.24451771384132978,Medium,-2.5601164071355784,No
34005702909,0.0835875533862111,0.046955524339311064,0.3414909342272795,Medium,-4.551341715528813,No
34005702910,0.12554194156456172,0.06449771793056396,0.31231267159710635,Medium,-5.525466872389346,No
34005703201,0.19994646680942185,0.06450557379455002,0.19611806797316023,Medium,-4.867437435125091,No
34005704004,0.1066147859922179,0.036995849482088686,0.21094520703962003,Medium,-5.2510509383215025,No
34005704009,0.1289902280130293,0.043940059014345716,0.2070798888183374,Medium,-7.779109273264116,No
34005704011,0.0818035426731079,0.05329152278241511,0.39602273230595914,Medium,-4.2478628767604905,No
34005700103,0.22871946706143598,0.08845055907029979,0.2350885891422965,Medium,-3.8175507752398534,No
34005701104,0.207010582010582,0.06190368314461984,0.18178499842618293,Medium,-4.229600693804794,No
34005704013,0.07651109410864575,0.02945968272758565,0.23406568586598445,Medium,-3.7386551978732925,No
34005704007,0.11727547377094205,0.04627044371154436,0.23984494288096497,Medium,-2.903840211710964,No
34005700701,0.21104597346497994,0.09621887432541275,0.2771515416988062,Medium,0.6369451081323565,No
34005700306,0.05766920304365238,0.024205040769314127,0.2551502313448893,Medium,-3.2599607586390382,No
34005701502,0.19077306733167082,0.07432942284964233,0.23685240330338778,Medium,-0.9203621295962773,No
34005703900,0.04515337423312883,0.025764867402451888,0.34687404078561995,Medium,-4.71262440684582,No
34007608904,0.2084507042253521,0.07501117966154365,0.21875436441179658,Medium,-2.2415681324767687,No
34007601101,0.6312916919345057,0.11812754977654656,0.11375099905779472,High,5.33196098866444,Yes
34015502001,0.04129294296835336,0.016152198034280783,0.23778797694096648,Medium,-1.1950487915052594,No
34015501609,0.06849079332300809,0.025420040800976696,0.22562028546146473,Medium,0.07828435991947953,No
34015501405,0.18537452767281618,0.06799727653716507,0.22298495341650496,Medium,1.9320572515337435,Yes
34015502002,0.06207885304659498,0.03160823265174006,0.30952136117689816,Medium,-1.2464810566833198,No
34015501608,0.22431668237511782,0.05762196380397603,0.1561566846211299,Medium,2.988555115906897,Yes
34015501406,0.40927207887560313,0.08897648669238468,0.13215914901799178,Medium,6.250107576928087,Yes
34015501213,0.0962566844919786,0.0497074721807423,0.313924258622047,Medium,1.1174801142107653,No
34015501212,0.11695137976346912,0.05497687882810617,0.2857648631412096,Medium,0.7122167506195277,No
34015501107,0.2190366972477064,0.06746440862953156,0.18723711174573598,Medium,2.5683621172221835,Yes
34015501204,0.12234471632159183,0.06318716800161478,0.3139624941354158,Medium,-3.282043492359539,No
34015501209,0.19507575757575757,0.06697399914834089,0.2087070059333903,Medium,0.44934870916416,No
34015501404,0.478134110787172,0.13360865349901963,0.16987088794634045,Medium,4.067997251572143,Yes
34015501603,0.22725091955861187,0.06994803881568272,0.1871130124615629,Medium,2.934692815729268,Yes
34015501605,0.21318090114324142,0.07025469060421058,0.20033698316945744,Medium,1.9619071039236842,Yes
34015501606,0.21272448837533064,0.07507471316646054,0.21454099551022696,Medium,-1.2936867316671539,No
34015501702,0.17693836978131214,0.0820546121878571,0.2819129806392686,Medium,-0.20596366886587475,No
34015501703,0.2317544707588207,0.07168060069907625,0.18802154326966572,Medium,0.963038352258932,No
34015501800,0.1968019680196802,0.052962638179007496,0.16359659893439626,Medium,0.4478950191043743,No
34015500203,0.1698198198198198,0.056712568178395886,0.203013555031385,Medium,0.5915956491333103,No
34015500204,0.09335197266231748,0.033399163284441355,0.2174934513654886,Medium,-0.5706973942101514,No
34015500600,0.08213411649534998,0.026518614476687873,0.1962733510941645,Medium,-1.9844560428256708,No
34021000500,0.6084135621598995,0.08020159072086665,0.08013425312641238,High,7.786397960881906,Yes
34021000700,0.41968430826369546,0.07512658668730139,0.10881907343548915,High,7.596675470666716,Yes
34021000900,0.5936277249860257,0.09635586640838231,0.09867294317918017,High,9.298038908497151,Yes
34021001800,0.481237322515213,0.10565900363618545,0.13346927667937628,Medium,4.4578035587965275,Yes
34021002602,0.3298285714285714,0.09126534653363495,0.16820996913499314,Medium,5.40507651229897,Yes
34021002902,0.2524084778420039,0.07223821762982796,0.17397914081477855,Medium,4.758555509503031,Yes
34021003001,0.06870360780252029,0.03236196601526667,0.2863448994615017,Medium,-1.9122367159229252,No
34021001000,0.67474171713573206,0.10370874246231752,0.09343549782603366,High,6.854230658237741,Yes
34021001200,0.3567527308838133,0.10716877890049262,0.18261442231734223,Medium,3.601639694875044,Yes
34021002500,0.3322039119051286,0.09803769461039301,0.17940000284795013,Medium,2.0777046352040305,Yes
34021002903,0.22825040128410914,0.1235611209508855,0.3290821966253347,Medium,0.9476532906731554,No
34021002904,0.1572169901979627,0.06186747736795457,0.23921974773185964,Medium,2.0775440875341538,Yes
34021003009,0.17988505747126438,0.04790082086725568,0.16187581364581388,Medium,4.904093999587766,Yes
34021003302,0.07504215851602024,0.029038115570377963,0.2352324378707576,Medium,0.07951307830124918,No
34021003400,0.27040395713107995,0.1109586753618279,0.2494493165058515,Medium,2.1507256608231966,Yes
34021003602,0.29642058165548096,0.10126521202971772,0.2076758606516434,Medium,3.0920266939074263,Yes
34021004307,0.07028076990994173,0.048089331028584065,0.4159549748970866,Low,-2.0240782245007956,No
34021003301,0.09456555112066319,0.049751459796711625,0.3198209934825914,Medium,-1.2230506495444278,No
34021003703,0.2197227308396547,0.07746787070745033,0.2143288968841964,Medium,0.16968098567769063,No
34021003706,0.1411730879815986,0.059916227143408225,0.25800412037312825,Medium,0.1355920738008776,No
34021003902,0.0945602440264362,0.043461598441586174,0.2794030922462986,Medium,-0.9985012520221418,No
34021004301,0.10343254647052115,0.04601427917375441,0.2704391135978207,Medium,1.4894784880694933,No
34021004406,0.26602631029442475,0.09650579840362532,0.22052758158491867,Medium,1.1291366338617543,No
34021003800,0.0706049822064057,0.05115013649304327,0.4403982116673558,Low,-1.0788371421970535,No
34021000600,0.392602495543672,0.11819478291689925,0.18301190817668642,Medium,3.3280090273307388,Yes
34021002200,0.49078171091445427,0.10196493083494573,0.12629802416738692,Medium,0.40556037225860264,No
34021002701,0.38078703703703703,0.10260777046827144,0.16380690068381948,Medium,5.2019011617218665,Yes
34021003006,0.04095972579263068,0.023020692208489204,0.3416610218273569,Medium,-3.633593787591664,No
34021003100,0.2214621633176571,0.07081469494133845,0.19438285135462632,Medium,0.7690848091817756,No
34021003201,0.21914609739826552,0.07162380995523411,0.19868165812715238,Medium,2.3681282786192,Yes
34021003202,0.1676300578034682,0.0826053172011092,0.299564403643054,Medium,0.9375728846464685,No
34021003500,0.2976882923191648,0.06787795316242047,0.13861208007322526,Medium,5.192038037574209,Yes
34021001300,0.2956730769230769,0.1504247467371948,0.3092727142742137,Medium,2.2443398258284732,Yes
34021003002,0.0343980343980344,0.01635590426488363,0.2890513693359808,Medium,-2.6093827932264717,No
34021003705,0.14816763107136594,0.052459477910153714,0.21523095089772248,Medium,-1.65136556011242,No
34021004201,0.09069616135328562,0.0325759108507745,0.21834424990140291,Medium,-1.1897559528253434,No
34021004203,0.15240833932422718,0.05236609539536583,0.20886975596419644,Medium,-2.465854476572538,No
34015500702,0.06829268292682927,0.031127877511353833,0.27708271340979307,Medium,-3.1043364621346905,No
34015501101,0.3508102955195424,0.06886217615468129,0.11932804081250939,High,4.433023043111034,Yes
34015501206,0.17237507018528916,0.05810428900400101,0.20491220798615054,Medium,1.4837423518356867,No
34015501210,0.08862175006989097,0.05519275932994926,0.3785958791543604,Medium,0.4530495347838389,No
34015501301,0.17075232459847844,0.05858324911270992,0.2085647587960391,Medium,1.4673558633055288,No
34015501303,0.15096618357487923,0.07651662632494659,0.3081131506239794,Medium,2.482427535997328,Yes
34015501900,0.27137637028014616,0.07742358786038821,0.17343444754895887,Medium,3.2021573918774853,Yes
34015500300,0.27929753461668355,0.07446933185561662,0.16208560742455855,Medium,2.5055978139031856,Yes
34015500900,0.15451505016722408,0.05348924339316076,0.2104407133587951,Medium,2.074673879503863,Yes
34015501205,0.19004688063469166,0.08086653213919255,0.2586676820933782,Medium,0.06335501252890287,No
34015500202,0.23199461521202602,0.05714247170465799,0.1497322031992267,Medium,-1.385526037414299,No
34015501002,0.47334602570204665,0.12346055257342486,0.15855632786206544,Medium,0.9791510323262596,No
34015502300,0.29781525488692984,0.07421767206875754,0.15149366977455056,Medium,3.830075581486688,Yes
34015500400,0.43484087102177554,0.11523542299245988,0.16109784875140748,Medium,1.6903136890597046,Yes
34015500800,0.09940720474236206,0.03347936389149925,0.20473563206284778,Medium,-4.344435908802245,No
34015501001,0.15488867376573087,0.0700684341991522,0.2750026311843626,Medium,0.5534883777654528,No
34015501003,0.2891137855579869,0.07834995319359073,0.16474188799278092,Medium,4.068037149380338,Yes
34015501102,0.11086637298091043,0.0481277416590901,0.2638941369177347,Medium,-0.8671102557635222,No
34015501202,0.07934828607702074,0.04169346787112429,0.3194218101867208,Medium,-4.202516642356526,No
34015501203,0.10383386581469649,0.04343374920137617,0.2542859667997333,Medium,-2.457112970598556,No
34015501208,0.08980827447023208,0.03706452860715143,0.2508858840182171,Medium,-1.8635370507515512,No
34015502200,0.08447225424007904,0.025932971959256784,0.18662606718755098,Medium,-3.778640118079223,No
34015502400,0.08884401817264008,0.03397888470541186,0.23249575366614017,Medium,-4.698469454526977,No
34015501604,0.2740272239791008,0.10064725526362629,0.2232761435639797,Medium,-0.6674770743962908,No
34015502100,0.058712715855573,0.02950945180304767,0.3055364790166501,Medium,-2.683984441357332,No
34015500701,0.1814997405293202,0.05421414066597956,0.18158111036905233,Medium,0.6360728689963595,No
34015501402,0.5415625,0.11587411528277373,0.13006844392154301,Medium,4.712339937347519,Yes
34015501500,0.29636643389750267,0.07596426225828631,0.15581684546555566,Medium,2.6037049521702356,Yes
34015501701,0.12766747077379847,0.04638534521943625,0.2208689345687619,Medium,-0.6241133623111468,No
34015501704,0.32273028495692513,0.09210427014305224,0.1734898780398143,Medium,2.9193707519108028,Yes
34015500205,0.21449359720605354,0.07325642613439796,0.20761823394587553,Medium,1.2150901002985175,No
34015500100,0.2697134738337675,0.06224852031465394,0.14030090987336707,Medium,-1.7916109859877831,No
34015501106,0.17676370312090217,0.0714260857974068,0.24563930365870149,Medium,-0.3879335822286978,No
34015501105,0.15024288688410825,0.056876421167555445,0.23012957707223206,Medium,-3.409440623433928,No
34015501403,0.2097787489756897,0.05695731068933402,0.16505249052815651,Medium,-1.5668165513498995,No
34021001500,0.6781933662667607,0.12925739763244304,0.1158606520216541,High,3.3351383293702845,Yes
34021001700,0.6258720930232559,0.08408733431393971,0.08167311040929744,High,8.64956570688982,Yes
34021002000,0.7009841029523088,0.16730238800098465,0.145086855612794,Medium,4.1300855370603085,Yes
34021002800,0.3542834267413931,0.10725580072884902,0.18403653613632467,Medium,-0.7994022684057175,No
34021003008,0.10071942446043165,0.04272958366099506,0.25789892005550646,Medium,-2.036548949201625,No
34021004304,0.043833580980683504,0.02008792647547349,0.2785879041366989,Medium,-2.2303799885399362,No
34021004405,0.1997109130330041,0.06765418132764786,0.2059334729219782,Medium,1.3357370987220416,No
34021004404,0.21426592797783933,0.08149007150747205,0.23119885582407687,Medium,0.7107289879790017,No
34021002702,0.43407900999524035,0.11899818799604787,0.16665013129878992,Medium,-0.4726914816570842,No
