GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,RES_ONLYA,TRUSTA,AIANHHA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,FL5001
G4200910206905,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,206905,206905,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2069.05,4777
G4200910206906,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,206906,206906,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2069.06,3116
G4200910207001,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,207001,207001,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2070.01,5946
G4200910207003,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,207003,207003,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2070.03,2564
G4200910207004,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,207004,207004,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2070.04,4383
G4200910207101,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,207101,207101,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2071.01,5011
G4200910207103,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,207103,207103,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2071.03,3782
G4200910207104,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,207104,207104,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2071.04,2730
G4200910207201,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,207201,207201,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2072.01,2527
G4200910207202,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,207202,207202,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2072.02,4203
G4200910207300,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,207300,207300,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2073,2469
G4200910207400,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,207400,207400,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2074,2363
G4200910207500,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,207500,207500,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2075,3024
G4200910207600,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,207600,207600,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2076,3688
G4200910207800,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,207800,207800,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2078,4885
G4200910207900,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,207900,207900,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2079,2196
G4200910208000,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208000,208000,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2080,2732
G4200910208100,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208100,208100,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2081,3103
G4200910208201,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208201,208201,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2082.01,2373
G4200910208203,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208203,208203,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2082.03,3748
G4200910208204,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208204,208204,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2082.04,2983
G4200910208301,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208301,208301,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2083.01,2387
G4200910208302,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208302,208302,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2083.02,4982
G4200910208400,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208400,208400,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2084,3141
G4200910208500,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208500,208500,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2085,4795
G4200910208601,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208601,208601,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2086.01,4081
G4200910208603,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208603,208603,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2086.03,4942
G4200910208604,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208604,208604,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2086.04,4511
G4200910208702,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208702,208702,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2087.02,3266
G4200910208703,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208703,208703,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2087.03,3717
G4200910208704,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208704,208704,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2087.04,4230
G4200910208801,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208801,208801,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2088.01,1130
G4200910208802,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208802,208802,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2088.02,2989
G4200910208901,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208901,208901,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2089.01,3448
G4200910208903,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208903,208903,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2089.03,2872
G4200910208904,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208904,208904,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2089.04,3020
G4200910208905,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208905,208905,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2089.05,2800
G4200910208906,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,208906,208906,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2089.06,4015
G4200910209000,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,209000,209000,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2090,1585
G4200910209100,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,209100,209100,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2091,4102
G4200910209201,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,209201,209201,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2092.01,1597
G4200910209202,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,209202,209202,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2092.02,2218
G4200910210100,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,210100,210100,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2101,3839
G4200910210200,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,210200,210200,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2102,2756
G4200910210300,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,210300,210300,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2103,3807
G4200910210400,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,210400,210400,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2104,4827
G4200910210500,2000,1,2,Pennsylvania,42,Montgomery,091,NA,NA,210500,210500,NA,NA,NA,NA,NA,NA,NA,NA,6162,6160,9999,NA,NA,NA,NA,NA,NA,Census Tract 2105,4304
G4200930950100,2000,1,2,Pennsylvania,42,Montour,093,NA,NA,950100,950100,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 9501,3808
G4200930950200,2000,1,2,Pennsylvania,42,Montour,093,NA,NA,950200,950200,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 9502,4263
G4200930950300,2000,1,2,Pennsylvania,42,Montour,093,NA,NA,950300,950300,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 9503,4897
G4200930950400,2000,1,2,Pennsylvania,42,Montour,093,NA,NA,950400,950400,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 9504,5268
G4200950010100,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,010100,010100,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 101,3659
G4200950010200,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,010200,010200,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 102,3929
G4200950010300,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,010300,010300,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 103,3297
G4200950010400,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,010400,010400,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 104,4894
G4200950010500,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,010500,010500,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 105,4428
G4200950010600,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,010600,010600,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 106,6672
G4200950010700,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,010700,010700,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 107,4824
G4200950010800,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,010800,010800,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 108,2632
G4200950010900,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,010900,010900,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 109,3334
G4200950011000,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,011000,011000,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 110,5633
G4200950011100,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,011100,011100,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 111,427
G4200950011200,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,011200,011200,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 112,5395
G4200950011300,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,011300,011300,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 113,3176
G4200950014100,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,014100,014100,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 141,5348
G4200950014200,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,014200,014200,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 142,5714
G4200950014300,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,014300,014300,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 143,4324
G4200950014400,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,014400,014400,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 144,2420
G4200950014500,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,014500,014500,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 145,2950
G4200950014600,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,014600,014600,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 146,3053
G4200950014700,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,014700,014700,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 147,2454
G4200950015100,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,015100,015100,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 151,6642
G4200950015201,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,015201,015201,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 152.01,6972
G4200950015202,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,015202,015202,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 152.02,979
G4200950015300,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,015300,015300,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 153,4152
G4200950015400,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,015400,015400,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 154,3228
G4200950015500,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,015500,015500,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 155,5668
G4200950015600,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,015600,015600,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 156,3615
G4200950015700,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,015700,015700,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 157,2812
G4200950015800,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,015800,015800,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 158,6982
G4200950015901,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,015901,015901,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 159.01,5472
G4200950015902,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,015902,015902,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 159.02,3435
G4200950016001,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,016001,016001,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 160.01,5448
G4200950016002,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,016002,016002,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 160.02,4280
G4200950016100,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,016100,016100,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 161,2043
G4200950016201,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,016201,016201,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 162.01,5348
G4200950016202,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,016202,016202,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 162.02,4057
G4200950016300,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,016300,016300,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 163,2814
G4200950016400,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,016400,016400,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 164,2630
G4200950016500,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,016500,016500,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 165,4903
G4200950016600,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,016600,016600,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 166,2678
G4200950016700,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,016700,016700,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 167,4426
G4200950016800,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,016800,016800,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 168,6023
G4200950016900,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,016900,016900,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 169,5259
G4200950017000,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,017000,017000,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 170,1617
G4200950017100,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,017100,017100,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 171,8419
G4200950017200,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,017200,017200,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 172,6367
G4200950017300,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,017300,017300,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 173,2467
G4200950017401,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,017401,017401,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 174.01,4640
G4200950017402,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,017402,017402,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 174.02,3870
G4200950017501,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,017501,017501,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 175.01,3790
G4200950017502,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,017502,017502,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 175.02,4509
G4200950017601,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,017601,017601,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 176.01,8311
G4200950017602,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,017602,017602,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 176.02,9009
G4200950017603,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,017603,017603,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 176.03,3851
G4200950017701,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,017701,017701,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 177.01,7422
G4200950017702,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,017702,017702,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 177.02,2141
G4200950017800,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,017800,017800,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 178,1897
G4200950017901,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,017901,017901,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 179.01,3383
G4200950017902,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,017902,017902,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 179.02,2223
G4200950018001,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,018001,018001,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 180.01,3923
G4200950018002,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,018002,018002,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 180.02,5961
G4200950018100,2000,1,2,Pennsylvania,42,Northampton,095,NA,NA,018100,018100,NA,NA,NA,NA,NA,NA,NA,NA,0240,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 181,4837
G4200970960100,2000,1,2,Pennsylvania,42,Northumberland,097,NA,NA,960100,960100,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 9601,4230
G4200970960200,2000,1,2,Pennsylvania,42,Northumberland,097,NA,NA,960200,960200,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 9602,6910
G4200970960300,2000,1,2,Pennsylvania,42,Northumberland,097,NA,NA,960300,960300,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 9603,6659
G4200970960400,2000,1,2,Pennsylvania,42,Northumberland,097,NA,NA,960400,960400,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 9604,3488
G4200970960500,2000,1,2,Pennsylvania,42,Northumberland,097,NA,NA,960500,960500,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 9605,3735
G4200970960600,2000,1,2,Pennsylvania,42,Northumberland,097,NA,NA,960600,960600,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 9606,3714
G4200970960700,2000,1,2,Pennsylvania,42,Northumberland,097,NA,NA,960700,960700,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 9607,3050
G4200970960800,2000,1,2,Pennsylvania,42,Northumberland,097,NA,NA,960800,960800,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 9608,6280
G4200970960900,2000,1,2,Pennsylvania,42,Northumberland,097,NA,NA,960900,960900,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 9609,3436
G4200970961000,2000,1,2,Pennsylvania,42,Northumberland,097,NA,NA,961000,961000,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 9610,3448
G4200970961100,2000,1,2,Pennsylvania,42,Northumberland,097,NA,NA,961100,961100,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 9611,2942
G4200970961200,2000,1,2,Pennsylvania,42,Northumberland,097,NA,NA,961200,961200,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 9612,5608
G4200970961300,2000,1,2,Pennsylvania,42,Northumberland,097,NA,NA,961300,961300,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 9613,2619
G4200970961400,2000,1,2,Pennsylvania,42,Northumberland,097,NA,NA,961400,961400,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 9614,2401
G4200970961500,2000,1,2,Pennsylvania,42,Northumberland,097,NA,NA,961500,961500,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 9615,2489
G4200970961600,2000,1,2,Pennsylvania,42,Northumberland,097,NA,NA,961600,961600,NA,NA,NA,NA,NA,NA,NA,NA,9999,9999,9999,NA,NA,NA,NA,NA,NA,Census Tract 9616,3013
