geoid,baseline,pov199_90,change,final_moe,group
42045406100,38.05031446540881,18.35517225116734,19.69514221424147,8.055568779035195,2
42045406201,6.872852233676976,16.931333415532666,-10.05848118185569,3.487381548461358,2
42045406202,9.421000981354268,5.940250230360424,3.4807507509938445,4.524974958628214,3
42045406300,61.19402985074627,30.928463367445566,30.265566483300702,17.13831250010854,1
42045406401,71.29251700680273,19.565688724103605,51.72682828269912,17.031866543005776,1
42045406402,60,60.3742664852588,-0.3742664852588007,24.517536831717756,1
42045406500,77.66143106457243,32.57285539142234,45.08857567315009,27.54394542431862,1
42045406600,66.66666666666666,37.83673516144889,28.829931505217765,21.315338500467465,1
42045406700,32.28699551569507,28.794320867668542,3.492674648026526,8.821876950373168,2
42045406801,18.58108108108108,12.387991378189776,6.193089702891305,6.738948570662523,2
42045406802,23.40153452685422,18.973463232891895,4.428071293962326,8.603943691013965,2
42045406803,7.349298100743187,10.163053666239717,-2.81375556549653,3.4549837674773705,3
42045406902,13.531047265987025,9.00079682920262,4.530250436784405,5.766831654580033,3
42045406903,6.293706293706294,7.452709458997286,-1.1590031652909918,3.550000423267636,3
42045406904,4.0625,12.084785321672172,-8.022285321672172,2.551982666972143,3
42045407000,7.142857142857142,5.945353533182822,1.1975036096743201,3.511236606093272,3
42045407101,8.626974483596598,9.211806602986563,-0.584832119389965,5.145132817540088,3
42045407102,0,6.414059102002423,-6.414059102002423,1.3349445547141678,3
