geoid,pop,hu,own,mhv,vhu,rm,em,pov199,pov99,mhi,unemp,year
34007608901,6.002,2.113,81.92955589586524,180.7,7.288215806909608,17.47750749750083,8.847050983005666,24.059616749467708,13.83960255500355,82.47,5.5295220243673855,2017
34007607900,1.917,0.761,81.04667609618105,175.5,7.095926412614981,7.146583202921231,3.8601982263954095,12.698412698412698,5.555555555555555,82.25,7.366482504604052,2017
34007607503,6.561,2.372,82.43366880146387,321.2,7.841483979763912,32.616979119036735,2.8959000152415793,4.696531791907514,0,104.257,5.3133948456888325,2017
34007608302,4.568,2.13,42.05561072492552,171.7,5.446009389671361,18.323117338003502,9.676007005253942,51.65238678090576,18.35985312117503,49.214,10.460420032310177,2017
34005700307,2.731,0.939,95.33622559652929,298.3,1.810436634717785,5.565726839985354,2.6363969242035887,2.5,1.0714285714285714,125.714,7.658227848101267,2017
34007608404,6.029,2.593,79.92895204262878,208.7,13.150790590050136,32.028528777575055,1.7581688505556476,35.144312393887944,14.00679117147708,83.142,12.401286926001754,2017
34005703802,4.096,1.964,64.96430532674354,322.4,7.281059063136457,11.376953125,3.466796875,7.662835249042145,0,86.199,2.6993865030674846,2017
34005700104,1.868,0.761,54.49101796407185,163.7,12.220762155059132,57.8693790149893,17.3982869379015,53.57142857142857,38.01020408163265,47.384,9.386973180076629,2017
34005700603,6.051,2.289,58.92604804521903,235.4,7.2520751419834,18.3275491654272,4.627334324904974,14.182475158084914,1.5356820234869015,72.819,8.442982456140351,2017
34005700405,1.857,0.679,82.94573643410853,184.1,5.007363770250368,10.393107162089391,6.30048465266559,38.16155988857939,14.763231197771587,83.75,6.592386258124419,2017
34005700502,2.237,0.811,88.63013698630137,357.2,9.98766954377312,5.900759946356728,1.6092981671881983,21.465968586387437,12.390924956369982,104,7.636363636363637,2017
34005700102,2.726,1.106,80.66732090284593,192,7.866184448462929,15.994130594277328,6.272927366104182,48.817204301075265,11.397849462365592,81.891,4.861538461538462,2017
34005700402,3.153,1.3,92.42174629324546,182.5,6.615384615384616,5.613701236917222,5.867427846495401,6.6115702479338845,0,73.235,7.914046121593292,2017
34005700505,6.096,2.05,93.31952356292076,673.4,5.8048780487804885,24.868766404199473,0.770997375328084,0,0,196.926,2.220604295595195,2017
34005700702,2.533,0.98,66.39908256880734,164.6,11.020408163265307,26.450848795894196,6.671930517173312,30.647709320695103,12.954186413902052,62.13,9.014675052410901,2017
34005701102,5.634,2.001,82.75316455696202,269,5.247376311844078,44.85268015619454,14.465743698970538,6.877022653721683,4.368932038834951,111.176,8.509316770186336,2017
34005701301,4.535,2.062,66.94915254237289,172.6,8.438409311348206,24.12348401323043,4.0793825799338475,40.50632911392405,15.569620253164556,53.478,5.339615233608167,2017
34005701700,3.872,1.968,51.95852534562212,218.7,11.788617886178862,19.395661157024794,4.028925619834711,16.736401673640167,3.0683403068340307,76.25,6.257982120051085,2017
34005702603,2.594,1.001,46.15384615384615,142.1,14.285714285714285,30.37779491133385,18.658442559753276,53.81750465549349,26.256983240223462,39.079,9.705372616984402,2017
34005702811,2.308,0.906,97.42014742014742,194.9,10.154525386313466,88.12824956672443,8.492201039861353,24.427480916030532,3.0534351145038165,77.308,12.551271534044298,2017
34005704012,5.405,2.684,84.5881310894597,222.8,15.87183308494784,7.474560592044403,6.493987049028677,9.982174688057041,2.13903743315508,100.667,2.9436038514442915,2017
34005704014,8.008,3.081,81.12449799196787,340.6,3.0185004868549172,21.166333666333667,2.647352647352647,13.963254593175852,6.824146981627297,118.033,3.8039502560351135,2017
34005700303,3.575,1.544,69.54545454545455,250.9,14.507772020725387,22.265734265734267,4.5874125874125875,32.295081967213115,18.852459016393443,90.294,9.800278680910356,2017
34005700403,4.615,1.723,68.67612293144208,180.8,1.7991874637260592,8.494041170097507,6.652221018418201,18.282208588957054,4.171779141104294,61.842,8.480565371024735,2017
34005702907,2.709,1.275,97.74624373956594,276.1,6.03921568627451,9.708379475821337,7.7150239940937615,9.72762645914397,3.6964980544747084,76.979,2.356637863315004,2017
34005703102,2.698,0.943,87.33333333333333,506.4,4.559915164369035,16.567828020756114,1.8902891030392883,0,0,170.962,7.334273624823695,2017
34005703801,6.983,2.693,84.79420731707317,373.6,2.5621982918678055,6.143491336101961,3.4942002004868966,15.527950310559005,0,118.417,8.753623188405797,2017
34005703803,5.012,1.779,94.79227618490346,313.5,3.934794828555368,6.723862729449322,3.2322426177174783,7.352941176470589,0,108.958,5.43267365153279,2017
34005700605,4.711,1.777,83.16455696202532,264.3,11.08610016882386,15.559329229462959,0.573126724686903,5.19730510105871,3.079884504331088,109.722,7.350169619298907,2017
34005701303,5.429,2.199,97.1990171990172,289.2,7.45793542519327,29.02928716153988,9.799226376864985,10.399257195914577,0.9285051067780872,103.219,3.697589963684384,2017
34005702203,3.458,1.491,57.63175906913073,168.2,2.0120724346076457,53.181029496818965,12.637362637362637,25.442834138486315,15.136876006441224,57.534,3.1718569780853514,2017
34007609205,6.102,2.329,84.12242945958872,218.1,10.218978102189782,31.104555883316948,12.356604392002621,12.51908396946565,5.4961832061068705,93.323,6.055690727223574,2017
34007600900,4.227,1.487,31.0192023633678,88.6,8.94418291862811,73.33806482138633,63.52022711142654,84.65227817745803,63.469224620303756,23.81,21.61676646706587,2017
42091200901,4.273,1.628,50.832266325224076,198.6,4.054054054054054,34.285045635384975,2.199859583430845,33.76365441906653,12.711022840119165,60.893,4.474885844748858,2017
42091200301,6.095,2.927,43.87596899224806,244.3,11.855141783395968,22.2149302707137,12.551271534044298,31.365820178448867,13.315030885380919,57.206,6.759283996794016,2017
42091200507,5.305,2.187,90.36866359447005,247.9,0.7773205304069501,13.949104618284638,1.055607917059378,8.990825688073395,0,95.682,4.590372967803634,2017
42091201901,4.943,1.885,87.92057363485935,344.8,3.819628647214854,8.456402994133118,3.4392069593364356,10.318949343339586,5.253283302063791,100.118,3.3175355450236967,2017
42091200103,4.133,1.286,93.7791601866252,425.1,0,20.396806194047905,1.3307524800387127,22.01195219123506,2.3904382470119523,128.571,1.9607843137254901,2017
42091208901,3.567,1.73,60,127.8,9.53757225433526,22.09139332772638,7.485281749369217,33.38323353293413,27.095808383233532,53.311,8.570004982561036,2017
42091204010,2.623,0.947,94.50897571277719,353.7,0,16.88905833015631,1.639344262295082,1.89873417721519,0,103.527,3.4974093264248705,2017
42091206300,5.221,1.373,74.5839636913767,297.1,3.7144938091769846,18.34897529208964,2.106876077379812,3.341584158415842,0,103.828,2.5669033315128345,2017
42091207900,2.472,1.089,63.61886429258903,174,4.591368227731864,3.6003236245954695,2.5485436893203883,24.50765864332604,3.938730853391685,57.163,8.399366085578446,2017
42091208604,5.784,2.416,68.01189464740867,289.3,2.566225165562914,17.219917012448132,1.227524204702628,19.44229279628195,13.632842757552286,83.357,12.714970397519028,2017
42091204701,2.06,1.13,86.8495742667928,311,6.460176991150443,9.70873786407767,0.04854368932038835,8.121827411167512,8.121827411167512,110.969,3.075489282385834,2017
42091206006,2.703,1.551,60.802251935256855,290,8.381689232753063,4.698483166851646,0.7399186089530152,0,0,73.843,6.758304696449026,2017
42091209202,2.259,0.967,57.42574257425742,132,5.997931747673216,19.256308100929616,5.887560867640549,53.7109375,23.2421875,47.891,8.078231292517007,2017
42091202401,3.675,2,0.5586592178770949,NA,1.55,83.15646258503402,6.2857142857142865,35.831809872029254,8.957952468007313,41.25,5.158893933140734,2017
42091204800,5.037,2.114,87.40399385560676,885.9,7.6158940397351,8.67579908675799,3.0970815961882074,0.8984725965858041,0,197.902,4.391743522178305,2017
42091202301,4.58,2.123,80.40904198062432,313.8,12.482336316533207,25.87336244541485,1.5065502183406112,20.32,7.68,104.808,6.3028439661798625,2017
42091203902,3.093,1.874,16.283292978208234,99,11.846318036286018,52.505657937277725,35.564177174264465,86.79245283018868,65.09433962264151,28.409,6.365883807169345,2017
42091205808,5.183,1.937,86.62880743417657,344,0,25.795871117113638,0.9068107273779664,18.253968253968253,10.416666666666668,90.795,7.761868877166542,2017
42091208203,4.777,1.904,75.58202490525176,260.8,2.9936974789915967,3.4749842997697304,0.9420138162026377,18.88888888888889,8.461538461538462,76.14,1.2293507491356128,2017
42091207600,3.802,1.542,83.15068493150685,260.4,5.317769130998703,1.0257759074171489,1.5781167806417675,16.324062877871825,4.836759371221282,75.473,7.850467289719626,2017
42017105008,3.868,1.496,79.07979870596694,466,7.018716577540108,10.754912099276112,0.7755946225439504,2.705882352941176,0,109.57,6.694343539180073,2017
42017102104,5.661,2.285,82.10280373831776,296.9,6.3457330415754925,11.535064476240947,4.681151739975269,14.480667172100075,11.220621683093253,81.731,5.264993026499303,2017
42017103101,2.365,0.98,61.12920738327905,174.9,6.020408163265306,6.38477801268499,6.807610993657505,37.76371308016878,18.354430379746837,59.75,5.6011949215832715,2017
42017105003,4.889,1.692,97.76299879081016,415.3,2.2458628841607564,4.602168132542443,2.9249335242380856,6.9789674952198855,0,122.25,2.7676027676027677,2017
42017105009,3.449,1.645,61.63239074550128,357.9,5.410334346504559,5.363873586546825,2.2035372571759932,3.3175355450236967,3.3175355450236967,71.053,4.63768115942029,2017
42017100307,5.065,2.096,63.28527291452111,196.1,7.347328244274809,21.579466929911156,10.997038499506417,34.10182516810759,16.810758885686838,46.25,15.778326861983762,2017
42017100407,1.014,0.484,96.70588235294117,197.7,12.190082644628099,5.719921104536489,1.6765285996055226,37.01298701298701,11.03896103896104,73.292,3.2196969696969697,2017
42017100804,3.852,1.232,96.39048400328137,302.7,1.0551948051948052,6.438213914849429,4.205607476635514,5.5,1.6666666666666667,93.589,8.853474988933156,2017
42017102002,2.673,0.969,95.63794983642312,387.2,5.366357069143446,5.349794238683128,1.6086793864571642,12.943262411347517,0.8865248226950355,121.55,1.355713363460297,2017
42017102004,4.491,1.851,76.62049861495845,308.9,2.485143165856294,8.060565575595636,2.5161433979069248,7.646474677259185,0,80.871,5,2017
42017104400,2.506,1.428,58.67697594501718,530.8,18.487394957983195,3.391859537110934,4.030327214684756,0,0,76.694,4.292751583391977,2017
42017103800,1.145,0.606,82.78985507246377,341.9,8.91089108910891,1.8340611353711789,1.8340611353711789,34.868421052631575,5.263157894736842,56.667,5.381165919282512,2017
42017104902,7.09,2.887,95.11423550087873,337.2,1.4547973675095254,5.190409026798307,3.06064880112835,11.624649859943977,5.392156862745098,93.512,2.7573529411764706,2017
42017105202,5.076,2.317,79.24613987284287,307.7,4.9633146309883465,5.772261623325453,1.103230890464933,1.7259978425026967,0,82.571,3.60328219764538,2017
42017105805,5.531,2.56,64.26332288401254,43.3,12.773437500000002,17.19399746881215,6.798047369372627,33.20235756385069,9.135559921414538,60.385,4.658385093167702,2017
42017105810,2.187,0.861,78.43866171003717,235.6,6.2717770034843205,6.492912665752172,3.5208047553726565,17.5,2.0454545454545454,69.141,5.93886462882096,2017
42017100210,7.472,2.7,94.79010494752623,240.5,1.1851851851851851,21.895074946466806,6.544432548179871,30.47822983583155,10.920770877944326,72.026,5.429113323850166,2017
42017100212,3.796,1.407,97.64453961456103,259.5,0.42643923240938164,14.59430979978925,8.561643835616438,13.439306358381502,13.439306358381502,81.537,6.224809673085535,2017
42017100306,3.545,1.402,61.844077961019494,198.2,4.850213980028531,29.562764456981665,8.660084626234132,38.07588075880759,19.37669376693767,48.484,6.107249255213505,2017
42017100401,6.014,2.569,76.51991614255765,202.4,7.162319968859479,11.872297971400068,12.986365147988026,22.730989370400653,2.044153720359771,60.784,8.086111840378052,2017
42017100500,2.475,1.066,62.07565470417072,219.5,3.283302063789869,2.2626262626262625,3.272727272727273,42.30769230769231,28.054298642533936,54.97,6.207418622255867,2017
42017100600,3.929,1.691,44.504383007417395,166.5,12.300413956238913,20.94680580300331,16.95087808602698,63.78504672897196,28.85514018691589,50.089,3.463393248575186,2017
42017100700,3.241,1.304,46.22792937399679,174.4,4.447852760736196,34.03270595495218,12.526997840172784,54.524089306697995,31.8448883666275,37.917,1.2016021361815754,2017
42017100803,4.765,1.707,79.77941176470588,252.3,4.393673110720562,13.053515215110178,10.99685204616999,40.3957131079967,6.677658697444352,75.625,5.220228384991843,2017
42101024400,2.993,1.383,42.45454545454545,116.7,20.462762111352134,90.71166054126294,10.190444370197127,85.44839255499154,67.00507614213198,26.489,19.362745098039216,2017
42101035900,5.326,2.246,69.07834101382488,234.7,3.383793410507569,24.38978595568907,5.970709725873076,29.71698113207547,0,60.271,5.5069292487235595,2017
42101036201,4.782,2.105,67.25755995828987,190.4,8.883610451306414,9.284818067754077,6.189878711836052,27.90091264667536,9.647979139504564,66.685,5.263157894736842,2017
42101036202,5.945,2.455,81.39633886760323,207.2,4.317718940936864,13.978132884777123,11.370899915895711,26.785714285714285,11.659663865546218,47.182,5.171277997364953,2017
42101010600,1.732,0.86,32.5434439178515,66.9,26.395348837209305,92.95612009237875,2.1939953810623556,91.76954732510289,54.32098765432099,15.781,18.785578747628083,2017
42101024600,2.98,1.375,28.205128205128204,121.3,26.254545454545454,88.99328859060402,1.1073825503355705,87.79395296752519,44.568868980963046,22.143,12.149532710280374,2017
42101024900,2.715,1.428,68.4257602862254,82.1,21.708683473389357,99.22651933701657,0.11049723756906078,72.34782608695653,48.52173913043478,28.417,14.195298372513562,2017
42101025800,1.62,0.82,71.94630872483222,191.9,9.146341463414634,95.30864197530863,0.43209876543209874,25.910931174089068,0,53.233,7.002457002457002,2017
42101026500,5.653,1.955,66.29013079667064,111.3,13.964194373401535,97.91261277197948,1.6982133380505926,68.28703703703704,31.558641975308642,40.893,10.197501007658202,2017
42101026700,6.68,2.899,62.4113475177305,117.5,12.452569851672992,99.22155688622755,0.17964071856287425,58.70494807574832,39.34025656689065,32.984,20.561941251596423,2017
42101034000,2.95,1.119,90.15444015444015,215.6,7.41733690795353,27.491525423728813,15.45762711864407,37.55395683453238,23.453237410071942,69.444,7.0452911574406905,2017
42101026800,4.845,2.144,34.25587467362924,167.2,10.680970149253731,93.6842105263158,5.779153766769865,64.65781409601634,32.89070480081716,34.617,3.875968992248062,2017
42101031900,5.136,1.913,59.13853317811408,114,10.193413486670151,53.50467289719626,29.40031152647975,50.31963470319635,30.8675799086758,40.283,9.04880655504097,2017
42101033000,7.354,2.877,58.49906191369606,112,7.3687869308307254,30.976339407125376,18.2893663312483,68.18923327895595,41.05492115280043,32.768,16.634241245136185,2017
42101034600,2.717,1.281,22.341302555647154,153.2,5.3083528493364565,47.55244755244755,14.280456385719544,63.48837209302326,30.697674418604652,43.804,5.7839721254355405,2017
42101034801,4.408,1.967,46.684636118598384,164.2,5.6939501779359425,10.73049001814882,5.921052631578947,34.73541383989145,12.075983717774763,49.161,4.267425320056899,2017
42101006100,2.979,1.273,72.1575649059982,108.8,12.25451688923802,89.45955018462571,1.1077542799597182,69.25675675675676,29.054054054054053,30.345,12.148249828414551,2017
42101008400,4.727,2.113,50.73260073260073,85.8,22.479886417415994,96.74211973767719,3.067484662576687,76.60142348754448,42.170818505338076,38.645,14.277777777777779,2017
42101009000,6.072,1.097,11.635220125786164,384.7,13.035551504102097,33.909749670619235,6.982872200263504,22.950819672131146,0,20.217,8.074011774600505,2017
42101010200,3.311,1.514,42.503863987635235,65,14.53104359313078,100,1.7819389912413168,74.11003236245955,54.15318230852212,18.989,11.515151515151516,2017
42101010900,2.836,1.146,27.448869752421963,170.1,18.93542757417103,83.14527503526094,3.984485190409027,90.19370460048425,64.04358353510897,23.567,10.776699029126213,2017
42101014200,4.387,2.292,38.653483992467045,310.8,7.329842931937172,24.732163209482565,15.36357419648963,23.897058823529413,12.683823529411764,89.054,1.2514551804423748,2017
42101016100,6.027,2.329,55.625,194.4,10.691283812795191,39.35623029699685,24.805043968807038,58.24941905499613,43.06738962044926,56.25,14.991076740035695,2017
42101016901,3.205,1.767,53.19476520400308,50.8,26.485568760611205,96.66146645865835,0.12480499219968799,68.6695278969957,37.1244635193133,22.978,25.74089754445385,2017
42101017400,2.107,1.095,44.391971664698936,56.1,22.64840182648402,84.85999050783104,10.204081632653061,88.88888888888889,53.04659498207885,21.569,29.26490984743412,2017
42101025900,4.812,2.283,64.38760452533202,151.5,10.950503723171266,98.91936824605155,0.997506234413965,24.96551724137931,1.5172413793103448,45.788,17.482517482517483,2017
42101029000,7.372,2.194,47.70384254920337,98.5,2.734731084776664,66.58979924036896,53.4997287032013,81.49797570850203,51.78137651821862,35.786,9.70309152127334,2017
42101030100,5.73,2.542,34.41499085923218,116.3,13.926042486231314,62.98429319371728,23.50785340314136,90.52690582959642,44.39461883408072,33.647,16.32059800664452,2017
42101013700,4.655,2.78,45.273873000484734,183.9,25.79136690647482,77.48657357679915,2.599355531686359,76.45011600928075,55.4524361948956,36.077,8.310502283105023,2017
42101011500,4.686,1.81,74.44776119402985,123.3,7.458563535911603,95.96670934699104,1.47247119078105,47.26598702502317,18.164967562557923,51.155,13.076614520657841,2017
42101012000,1.871,0.761,47.28915662650602,294.7,12.746386333771353,66.38161411010155,5.505077498663816,10.194174757281553,10.194174757281553,55.139,10.259917920656635,2017
42101012100,3.217,1.481,33.50327749453751,170.1,7.292370020256583,77.24588125582841,4.320795772458812,60.036832412523026,46.96132596685083,37.601,8.559670781893004,2017
42101016600,1.682,0.762,26.814814814814813,47.5,11.41732283464567,75.62425683709868,13.13912009512485,100,70.32967032967034,11.825,17.78907242693774,2017
42091207500,3.375,1.161,82.63157894736842,353.8,1.8087855297157622,0.7407407407407408,0.5037037037037037,6.837606837606838,1.282051282051282,83.534,4.361770365618987,2017
42091208000,3.872,1.456,77.19044170890659,202.2,5.151098901098901,4.90702479338843,0.9039256198347106,37.40112994350282,25.536723163841806,68.094,5.435801312089971,2017
42091208201,2.161,0.88,88.58173076923077,257.2,5.454545454545454,1.897269782508098,0.41647385469689957,34.15384615384615,22.46153846153846,82.788,2.7756360832690823,2017
42091200402,4.15,1.637,59.92555831265509,234.3,1.5271838729383016,9.710843373493976,2.963855421686747,25.305623471882637,6.356968215158925,69.954,8.271844660194175,2017
42091200603,3.387,1.241,93.65079365079364,372.3,3.5455278001611608,17.921464422793033,2.4800708591674048,11.789772727272728,6.25,109.107,3.316326530612245,2017
42091200703,4.265,1.661,77.99373040752351,278.9,3.9735099337748347,33.08323563892145,3.048065650644783,25.993189557321227,6.583427922814983,73.65,4.90414623272403,2017
42091200708,5.576,2.14,75.47169811320755,286.4,3.411214953271028,20.086083213773314,2.582496413199426,12.708719851576994,2.1335807050092765,74.886,2.9008606949314633,2017
42091205806,2.214,0.913,60.0459242250287,231.9,4.600219058050383,24.796747967479675,3.7488708220415536,1.0224948875255624,0,85.688,5.350118017309206,2017
42091203801,3.667,1.525,50.920245398773,132.3,14.491803278688526,54.56776656667576,13.635124079629124,66.95485110470702,28.434197886647457,46.548,12.265666845206214,2017
42091204008,2.752,1.212,66.8695652173913,333.5,5.115511551155116,16.53343023255814,0.7630813953488371,18.305084745762713,5.932203389830509,85.125,2.3974763406940065,2017
42091204702,3.276,1.375,83.01435406698565,434.2,8.799999999999999,19.444444444444446,2.503052503052503,9.375,2.375,108.167,4.245553643144005,2017
42017101405,6.699,2.634,58.333333333333336,269,3.416856492027335,7.389162561576355,3.911031497238394,15.475409836065573,6.8196721311475414,66.989,4.839124839124839,2017
42017101506,5.325,2.104,84.54011741682974,309.4,2.8517110266159698,1.0516431924882628,0,13.850415512465375,0,79.265,2.001356852103121,2017
42017101603,3.522,1.243,67.08542713567839,248.6,3.9420756234915526,12.947189097103918,7.5809199318569,38.93695920889987,23.73300370828183,68.209,9.40212150433944,2017
42017101610,4.891,1.768,93.23394495412845,305.7,1.3574660633484164,1.635657329789409,7.074217951339194,8.918617614269788,5.908584169453734,95.705,4.978510028653295,2017
42017102600,2.19,1.041,49.69758064516129,203.2,4.707012487992316,12.785388127853881,7.351598173515981,19.506726457399104,13.901345291479823,50.893,3.9337474120082816,2017
42017100206,5.282,2.006,54.726890756302524,292.6,5.084745762711865,28.41726618705036,7.856872396819386,15.95959595959596,0,81.188,4.173253240594373,2017
42017100406,3.606,1.507,68.65248226950355,277.6,6.436629064366291,14.503605102606768,2.579034941763727,23.84737678855326,3.1796502384737675,76.071,5.74656188605108,2017
42017103103,4.63,1.965,57.04557359874279,172.2,2.849872773536896,6.004319654427646,6.587473002159827,37.40701381509033,9.883103081827842,51.827,9.319899244332493,2017
42017103700,3.414,1.604,80.22440392706872,377.3,11.097256857855362,1.9039250146455773,0.5272407732864675,19.901719901719904,0,77.363,7.87511649580615,2017
42017104800,3.031,1.036,77.49490835030551,266.1,5.212355212355212,6.499505113823821,4.8828769383041895,17.148760330578515,5.785123966942149,75.714,5.015432098765432,2017
42017105004,5.488,1.881,96.66666666666667,393.9,2.711323763955343,11.333819241982507,0.7835276967930029,5.753646677471637,5.753646677471637,126.842,4.6901745977405,2017
42017101803,8.446,3.156,87.88467768059604,365.5,2.1863117870722433,10.549372484016102,6.34619938432394,22.770398481973434,9.867172675521822,88.926,2.110279101429544,2017
42017103900,3.971,2.085,81.97899391929244,389.6,13.237410071942445,2.3419793502896,1.9390581717451523,21.595330739299612,11.673151750972762,72.102,3.2906764168190126,2017
42017105100,3.106,1.114,91.3907284768212,668.2,5.11669658886894,7.630392788151965,1.4166130070830651,2.560819462227913,0,120.536,5.297157622739018,2017
42017103400,5.038,2.133,85.70057581573897,371.2,2.297233942803563,3.314807463279079,1.607780865422787,12.248803827751196,0,73.55,1.888246628131021,2017
42017100404,6.383,2.395,80.9693196976434,216.4,6.096033402922756,6.4076453078489735,6.611311295629014,50.853889943074,3.289057558507274,67.344,4.8452220726783315,2017
42101017602,4.353,1.473,42.804154302670625,48.5,8.486082824168365,48.81690787962325,84.07994486560992,96.3265306122449,72.10884353741497,18.651,17.134629229661627,2017
42091206007,6.979,2.338,65.76973974415527,338.2,3.0367835757057318,37.455222811291016,3.711133400200602,23.503569467325644,13.234486545853926,87.656,2.548958657133976,2017
42017100807,4.154,1.788,79.85989492119089,351,4.194630872483222,10.207029369282619,4.718343765045739,0,0,75.922,4.153182308522115,2017
42017101609,4.349,1.719,90.3244837758112,303.9,1.3961605584642234,5.679466544033112,1.4256150839273396,24.47058823529412,13.176470588235295,80.139,3.583617747440273,2017
42101017300,2.509,1.427,49.51024042742654,45.9,21.303433777154872,92.74611398963731,2.82981267437226,97.61273209549071,47.745358090185675,19.514,4.205128205128205,2017
42101017500,6.784,2.804,40.43693322341302,46.6,13.480741797432238,65.2564858490566,63.119103773584904,94.62308908803374,78.86136004217185,15.846,26.026785714285715,2017
42101025300,4.489,2.046,62.642947903430745,115.3,23.069403714565002,95.36645132546224,2.82913789262642,52.774974772956604,18.163471241170534,40.813,15.846994535519126,2017
42101023800,4.063,2.36,42.66441821247892,192.8,24.61864406779661,69.82525227664289,3.322667979325621,28.072837632776938,15.477996965098633,56.103,7.644824311490978,2017
42101025200,7.222,3.178,48.4744469870328,106.3,17.49528005034613,90.87510384934922,2.1323733037939627,77.13032581453633,36.46616541353384,34.183,11.933260790714545,2017
42101026200,4.014,1.912,80.0711743772242,155.7,11.820083682008368,98.35575485799701,0.672645739910314,59.03846153846154,10.192307692307692,46.563,6.1522945032778615,2017
42101027300,6.291,2.298,59.01561760530052,111.3,8.050478677110531,86.85423621045939,13.765697027499602,42.52971137521222,7.894736842105263,36.696,14.664484451718494,2017
42101028400,4.409,1.447,67.24546172059985,86.7,12.43953006219765,87.23066454978454,13.880698571104558,80.77544426494345,37.56058158319871,25.542,36.438497169325785,2017
42101028600,6.674,2.533,41.14537444933921,81.1,10.382945124358468,82.46928378783338,31.810008990110877,67.54130223517978,36.005830903790084,25.625,13.988978380669776,2017
42101000100,4.155,2.678,30.122517955217575,397.1,11.613144137415981,28.038507821901327,6.377858002406739,27.631578947368425,0,109.738,3.3251982916412444,2017
42101001300,6.482,3.034,59.54645208485735,413,9.88793671720501,37.38043813637766,4.1962357297130515,11.957796014067995,0,103.147,3.193975590755648,2017
42101030700,4.377,1.618,38.69625520110957,152.9,10.877626699629172,47.79529358007768,14.233493260223899,63.445692883895134,42.47191011235955,39.811,13.50968351440718,2017
42101031200,5.207,1.791,54.736842105263165,125.7,9.826912339475154,81.40964086806223,16.42020357211446,78.89447236180904,45.281965382467895,33.734,11.951848667239897,2017
42101023100,1.323,0.56,57.056451612903224,637.9,11.428571428571429,3.250188964474679,3.8548752834467117,3.9660056657223794,0,149.211,0.7173601147776184,2017
42101023500,1.282,0.577,61.07142857142858,500,2.946273830155979,44.227769110764434,0.15600624024961,28.037383177570092,10.2803738317757,65.5,8.959537572254336,2017
42101004001,4.035,2.072,64.94954859267126,183.4,9.121621621621621,26.666666666666668,14.845105328376704,66.95278969957081,62.44635193133047,48.88,3.116994022203245,2017
42101001900,3.381,1.654,50,391.1,11.003627569528417,37.592428275658094,8.459035788228334,32.34567901234568,8.88888888888889,83.207,6.12412659268393,2017
42101003100,4.319,2.374,51.2993762993763,119.3,18.95534962089301,84.51030331095161,7.270201435517482,60.48064085447263,19.359145527369826,30.638,16.10887996430165,2017
42101003200,4.064,2.252,53.33792154163799,93.1,35.47957371225577,91.19094488188976,7.012795275590551,87.46113989637306,53.989637305699475,25.916,19.334619093539054,2017
42101006200,4.798,1.659,51.432291666666664,74.9,7.414104882459313,95.43559816590246,3.1054606085869114,74.7074122236671,48.634590377113135,28.5,10.746552543984784,2017
42101007200,4.858,2.112,54.303164908384225,73.2,14.725378787878787,96.91230959242486,2.2643062988884313,85.90604026845638,61.74496644295302,27.487,24.527337761880432,2017
42101007400,4.786,2.142,44.679633867276884,86.3,18.39402427637722,88.50814876723778,1.9013790221479314,76.82170542635659,38.91472868217054,22.273,9.846610588817416,2017
42101009200,3.59,1.587,25.523661753297127,125.9,18.777567737870196,82.20055710306407,2.33983286908078,72.09847596717468,54.396248534583826,20.893,11.962071480671042,2017
42101016400,4.64,1.903,29.595015576323984,48,15.659485023646875,75.77586206896552,49.26724137931034,70.4014939309057,59.47712418300654,14.13,20.042194092827003,2017
42091206802,2.972,1.195,86.99743370402054,338.8,2.1757322175732217,11.440107671601615,0.7402422611036339,24.011713030746705,5.710102489019034,104.375,2.9691211401425175,2017
42091207004,4.536,1.778,72.84162378502002,280.8,1.6310461192350956,13.271604938271606,3.3509700176366843,11.805555555555555,5.654761904761905,74.401,6.400295967443581,2017
42091207104,2.814,1.287,88.31385642737897,307.7,6.915306915306915,6.325515280739161,0.10660980810234541,11.76470588235294,4.201680672268908,60,4.88,2017
42091207300,2.672,0.967,62.978283350568766,218.6,0,11.826347305389222,17.552395209580837,31.643356643356647,10.48951048951049,71.705,8.415841584158416,2017
42091208100,2.981,1.239,69.29274843330349,158.1,9.846650524616626,5.333780610533378,4.226769540422677,23.897581792318633,4.267425320056899,57.163,3.1390134529147984,2017
42091208302,9.913,3.472,97.05882352941177,314,1.0944700460829493,5.598708766266518,4.317562796328054,11.202185792349727,0,94.522,4.225871932090792,2017
42091208400,3.564,1.548,75.79787234042553,239.6,2.842377260981912,2.8900112233445565,0.5611672278338945,17.82178217821782,10.608203677510609,77.9,3.4725717161550076,2017
42091208500,4.885,1.914,89.30107526881721,207.8,2.8213166144200628,6.079836233367451,5.9979529170931425,30.79019073569482,18.982742960944595,83.992,5.964422741541681,2017
42091208703,4.03,1.695,82.60050251256281,204.7,6.07669616519174,13.821339950372208,2.109181141439206,24.1234221598878,20.336605890603085,73.79,8.284291534631055,2017
42091208802,3.101,1.423,48.58019953952418,111.8,8.432888264230499,21.025475653015157,4.837149306675266,69.32432432432432,52.02702702702703,35.396,9.618008185538882,2017
42091209100,5.474,1.981,91.2828947368421,217,7.9252902574457345,11.23492875411034,3.617099013518451,11.993382961124896,1.8196856906534327,92.5,7.533632286995516,2017
42091203402,6.657,3.128,54.35516542876435,236.9,5.30690537084399,24.800961394021332,2.794051374493015,9.693877551020408,6.428571428571428,88.978,4.942450914014895,2017
